anchor,sl_soft,sl_hard,tp,pnl,n,dd,win
2024Q2,104.6,290.79,386.74,10443.53,17,9925.0,29.4
2024Q2,212.46,390.7,445.61,-10446.0,14,28295.0,28.6
2024Q2,85.54,264.33,279.66,20503.91,24,6580.0,37.5
2024Q2,222.93,703.46,166.98,2680.07,20,14260.0,60.0
2024Q2,248.18,610.74,63.4,13999.22,26,5010.0,88.5
2024Q2,445.09,448.76,687.41,23294.21,5,8975.11,60.0
2024Q2,430.56,439.44,645.58,16778.85,8,17423.83,50.0
2024Q2,348.35,355.01,696.37,34523.83,7,14200.39,57.1
2024Q2,335.97,639.91,559.6,9702.86,9,14655.0,44.4
2024Q2,328.29,396.77,610.93,13993.91,9,14760.34,44.4
2024Q2,363.8,640.94,707.3,34254.01,7,15010.0,57.1
2024Q2,286.07,681.33,548.26,-16724.26,11,25730.0,27.3
2024Q2,395.88,637.17,287.19,5834.78,13,16105.0,61.5
2024Q2,158.5,226.59,607.43,-2085.83,14,24461.77,21.4
2024Q2,304.84,330.86,485.9,-21420.41,11,25674.39,27.3
2024Q2,269.94,404.48,632.21,-6812.57,11,22165.0,27.3
2024Q2,367.0,612.38,707.44,34150.04,7,15050.0,57.1
2024Q2,341.75,773.5,705.22,34752.29,7,14800.0,57.1
2024Q2,410.35,858.84,640.66,9218.04,9,17060.0,44.4
2024Q2,329.84,704.07,576.4,11462.31,9,14530.0,44.4
2024Q2,354.07,791.09,673.72,31792.29,7,14815.0,57.1
2024Q2,309.05,857.16,515.22,8312.78,9,14060.0,44.4
2024Q2,252.13,311.1,604.6,-12054.3,12,32615.0,25.0
2024Q2,420.96,927.57,337.26,12676.4,11,17125.0,63.6
2024Q2,195.94,526.96,494.21,-7722.8,15,30860.0,26.7
2024Q2,159.84,737.1,661.2,4601.8,13,24850.0,23.1
2024Q2,367.78,635.22,697.64,33336.58,7,15080.0,57.1
2024Q2,386.53,493.8,707.6,18756.01,6,15780.0,50.0
2024Q2,350.92,958.71,591.76,10835.55,9,14730.0,44.4
2024Q2,457.93,498.92,655.85,24413.3,7,18635.0,57.1
2024Q2,304.7,439.16,544.39,-19141.87,11,26870.0,27.3
2024Q2,274.13,687.31,669.18,5965.87,9,22915.0,33.3
2024Q2,377.64,594.03,637.7,12230.9,9,15900.0,44.4
2024Q2,397.55,497.81,438.28,-13632.63,10,24270.0,40.0
2024Q2,344.61,645.97,224.23,-753.6,13,14720.0,61.5
2024Q2,304.97,452.9,452.87,-24597.55,11,26870.0,27.3
2024Q2,367.12,710.5,703.42,33828.64,7,15050.0,57.1
2024Q2,360.7,624.87,703.84,34082.02,7,15010.0,57.1
2024Q2,327.5,534.71,670.1,32338.23,7,14530.0,57.1
2024Q2,430.43,693.57,621.93,14979.68,8,17450.0,50.0
2024Q2,402.36,567.83,584.82,5200.94,9,17125.0,44.4
2024Q2,51.69,372.47,678.53,17182.06,21,7310.0,14.3
2024Q2,321.77,817.78,639.28,16882.42,9,14250.0,44.4
2024Q2,286.71,305.84,79.75,14165.01,23,6116.89,87.0
2024Q2,376.73,600.27,669.54,30728.05,7,15250.0,57.1
2024Q2,343.48,809.16,561.13,8385.41,9,14800.0,44.4
2024Q2,366.25,648.49,694.5,33105.04,7,15060.0,57.1
2024Q2,357.04,610.4,704.71,34201.74,7,15000.0,57.1
2024Q2,417.4,782.76,614.4,15021.85,8,16925.0,50.0
2024Q2,321.03,402.92,653.06,17681.37,9,14603.36,44.4
2024Q2,388.26,590.09,687.27,17526.41,6,15790.0,50.0
2024Q2,291.17,532.6,707.91,3974.36,9,26605.0,33.3
2024Q2,235.34,286.06,622.4,-7091.18,12,29485.0,25.0
2024Q2,337.19,748.41,387.69,10742.41,11,14080.0,54.5
2024Q2,267.12,300.96,648.97,-5406.77,11,21970.0,27.3
2024Q2,445.01,616.03,596.67,20013.48,7,18300.0,57.1
2024Q2,358.38,603.64,690.25,33045.16,7,15000.0,57.1
2024Q2,354.93,639.29,677.93,32004.21,7,14940.0,57.1
2024Q2,376.88,673.56,653.25,13524.67,9,15900.0,44.4
2024Q2,403.88,411.21,707.25,17861.77,6,16448.29,50.0
2024Q2,313.13,633.95,630.11,16868.67,9,14060.0,44.4
2024Q2,335.26,592.51,682.58,33211.51,7,14655.0,57.1
2024Q2,358.58,546.97,662.16,30682.95,7,15000.0,57.1
2024Q2,385.52,728.33,576.08,6321.62,9,16255.0,44.4
2024Q2,299.41,411.57,707.61,3661.8,9,26685.0,33.3
2024Q2,345.44,731.86,521.97,5292.46,9,14800.0,44.4
2024Q2,367.7,717.38,688.03,32567.29,7,15080.0,57.1
2024Q2,366.51,594.14,687.84,32582.21,7,15050.0,57.1
2024Q2,318.13,762.71,657.92,18413.99,9,14260.0,44.4
2024Q2,392.16,929.34,707.86,18741.65,6,15880.0,50.0
2024Q2,411.44,692.09,635.01,17460.97,8,16700.0,50.0
2024Q2,332.65,754.59,610.71,13852.05,9,14655.0,44.4
2024Q2,429.4,749.83,673.83,36581.16,6,8670.0,66.7
2024Q2,446.46,702.55,672.96,44416.48,5,9420.0,80.0
2024Q2,440.96,755.42,211.64,-6345.08,11,18245.0,63.6
2024Q2,426.38,575.1,668.87,36184.74,6,8670.0,66.7
2024Q2,423.5,490.73,672.92,36528.67,6,8655.0,66.7
2024Q2,456.09,537.22,670.91,44252.87,5,9420.0,80.0
2024Q2,456.54,535.54,664.34,43727.17,5,9420.0,80.0
2024Q2,456.65,541.79,639.37,23094.85,7,18635.0,57.1
2024Q2,429.42,498.35,668.88,36185.77,6,8670.0,66.7
2024Q2,431.46,549.95,668.51,36155.69,6,8670.0,66.7
2024Q2,431.91,579.35,668.82,36180.96,6,8670.0,66.7
2024Q2,434.18,549.15,592.59,20521.9,7,17680.0,57.1
2024Q2,426.21,570.44,622.97,15282.66,8,17250.0,50.0
2024Q2,452.23,519.99,573.56,18044.54,7,18420.0,57.1
2024Q2,437.7,527.19,669.46,44351.9,5,9205.0,80.0
2024Q2,437.11,518.97,671.92,44548.9,5,9205.0,80.0
2024Q2,439.96,524.94,642.81,23799.45,7,18420.0,57.1
2024Q2,418.75,474.54,671.16,36633.13,6,8640.0,66.7
2024Q2,416.48,464.7,604.4,14522.19,8,16925.0,50.0
2024Q2,450.96,515.8,650.18,23949.46,7,18645.0,57.1
2024Q2,424.09,522.23,624.54,15488.59,8,17170.0,50.0
2024Q2,408.97,442.88,673.98,28510.97,7,17132.56,57.1
2024Q2,448.28,527.72,549.01,16150.85,7,18350.0,57.1
2024Q2,457.82,514.38,650.94,24020.31,7,18635.0,57.1
2024Q2,437.03,563.15,672.13,44565.41,5,9205.0,80.0
2024Q2,439.61,562.19,682.12,45364.24,5,9205.0,80.0
2024Q2,440.41,566.78,680.86,45264.16,5,9205.0,80.0
2024Q2,438.33,565.13,686.52,23106.28,5,9205.0,60.0
2024Q2,445.83,538.01,634.71,22711.96,7,18645.0,57.1
2024Q2,414.1,539.73,306.27,9067.2,11,16650.0,63.6
2024Q2,400.47,424.37,689.46,16535.07,6,16762.34,50.0
2024Q2,419.3,525.42,614.77,14996.24,8,17125.0,50.0
2024Q2,440.69,604.01,658.63,25065.27,7,18420.0,57.1
2024Q2,458.58,532.98,644.65,23517.38,7,18635.0,57.1
2024Q2,422.55,467.48,678.89,37130.96,6,8655.0,66.7
2024Q2,446.35,493.13,676.64,44711.27,5,9420.0,80.0
2024Q2,447.7,488.29,693.56,23213.75,5,9420.0,60.0
2024Q2,437.72,532.66,681.48,45313.68,5,9205.0,80.0
2024Q2,406.32,499.28,659.62,10874.25,9,17125.0,44.4
2024Q2,439.72,489.92,680.51,45235.8,5,9205.0,80.0
2024Q2,441.06,483.68,684.57,22989.48,5,9205.0,60.0
2024Q2,448.45,452.58,38.95,2929.02,29,9534.61,93.1
2024Q2,437.29,539.81,695.39,23638.15,5,9205.0,60.0
2024Q2,117.18,132.72,654.72,21506.66,16,10208.93,25.0
2024Q2,418.48,468.69,631.87,15989.91,8,17500.0,50.0
2024Q2,457.74,512.53,680.88,45050.6,5,9420.0,80.0
2024Q2,445.41,475.24,685.38,22673.06,5,9504.79,60.0
2024Q2,458.17,593.07,681.55,45104.35,5,9420.0,80.0
2024Q2,458.95,596.46,645.88,23615.43,7,18635.0,57.1
2024Q2,450.98,610.13,402.45,3570.38,9,18385.0,55.6
2024Q2,434.4,558.6,694.57,23724.38,5,9205.0,60.0
2024Q2,438.41,619.83,660.81,25239.95,7,18420.0,57.1
2024Q2,452.13,563.12,619.86,21749.07,7,18420.0,57.1
2024Q2,433.5,523.51,679.35,45143.3,5,9205.0,80.0
2024Q2,458.36,539.73,681.35,45087.77,5,9420.0,80.0
2024Q2,434.28,527.28,696.95,23866.77,5,9205.0,60.0
2024Q2,443.1,546.69,679.37,45144.82,5,9205.0,80.0
2024Q2,441.62,575.71,681.46,45311.86,5,9205.0,80.0
2024Q2,443.85,639.02,684.22,22748.41,5,9420.0,60.0
2024Q2,411.35,546.53,644.6,18227.92,8,16700.0,50.0
2024Q2,427.82,546.26,693.67,24205.42,5,8745.0,60.0
2024Q2,446.83,545.67,680.63,45030.19,5,9420.0,80.0
2024Q2,401.15,503.03,682.25,29399.98,7,17125.0,57.1
2024Q2,26.85,184.21,706.33,26670.0,26,6370.0,11.5
2024Q2,447.06,580.8,656.19,24429.89,7,18645.0,57.1
2024Q2,458.84,567.19,678.35,44848.02,5,9420.0,80.0
2024Q2,458.92,575.04,139.23,-26044.34,17,32470.79,64.7
2024Q2,431.37,492.12,681.43,37189.3,6,8670.0,66.7
2024Q2,201.01,276.91,698.15,-2559.25,13,32123.27,23.1
2024Q2,440.57,546.05,658.44,25049.84,7,18420.0,57.1
2024Q2,424.07,517.96,641.78,16432.67,8,17605.0,50.0
2024Q2,450.55,595.98,630.41,22368.15,7,18645.0,57.1
2024Q2,436.49,566.07,678.75,45094.62,5,9205.0,80.0
2024Q2,431.77,560.45,695.4,24309.23,5,8745.0,60.0
2024Q2,440.87,553.45,678.0,45035.01,5,9205.0,80.0
2024Q2,450.15,569.61,682.48,45178.38,5,9420.0,80.0
2024Q2,450.4,556.15,706.48,23904.04,5,9420.0,60.0
2024Q2,458.61,569.88,680.24,44999.56,5,9420.0,80.0
2024Q2,458.53,573.8,657.89,24576.35,7,18635.0,57.1
2024Q2,174.05,323.18,683.1,2580.87,13,27695.0,23.1
2024Q2,425.64,598.27,692.89,24183.23,5,8740.0,60.0
2024Q2,444.62,582.32,495.27,11956.79,7,18245.0,57.1
2024Q2,415.27,514.09,664.25,36234.68,6,8565.0,66.7
2024Q2,452.25,565.65,651.28,24002.13,7,18680.0,57.1
2024Q2,443.9,514.21,680.88,45050.58,5,9420.0,80.0
2024Q2,434.29,506.16,677.29,44977.98,5,9205.0,80.0
2024Q2,432.01,500.84,707.76,25050.49,5,8745.0,60.0
2024Q2,442.66,527.41,685.67,23050.09,5,9205.0,60.0
2024Q2,423.66,483.25,663.45,35771.25,6,8655.0,66.7
2024Q2,440.11,517.46,693.94,23551.21,5,9205.0,60.0
2024Q2,432.05,556.86,638.1,24338.07,7,18040.0,57.1
2024Q2,449.15,540.97,679.1,44907.64,5,9420.0,80.0
2024Q2,410.18,566.03,647.92,9798.58,9,17060.0,44.4
2024Q2,439.79,513.69,666.92,44148.62,5,9205.0,80.0
2024Q2,448.78,545.53,680.6,45028.38,5,9420.0,80.0
2024Q2,451.28,547.97,681.47,45097.99,5,9420.0,80.0
2024Q2,452.75,550.58,697.4,23359.2,5,9420.0,60.0
2024Q2,458.4,576.69,666.28,43882.26,5,9420.0,80.0
2024Q2,447.3,585.6,243.99,-2486.02,11,18350.0,63.6
2024Q2,422.77,512.61,682.29,37403.09,6,8655.0,66.7
2024Q2,444.72,551.22,695.07,23323.91,5,9420.0,60.0
2024Q2,441.24,574.13,656.13,24865.26,7,18420.0,57.1
2024Q2,450.06,571.11,683.55,22528.05,5,9420.0,60.0
2024Q2,131.85,220.65,669.02,9673.27,13,21587.92,23.1
2024Q2,432.58,493.78,679.37,45479.92,5,8870.0,80.0
2024Q2,429.99,532.74,707.66,25044.34,5,8745.0,60.0
2024Q2,458.33,516.84,691.51,22770.45,5,9420.0,60.0
2024Q2,438.27,502.1,675.45,44830.78,5,9205.0,80.0
2024Q2,418.42,450.71,651.27,17557.03,8,17484.21,50.0
2024Q2,450.12,530.88,685.29,22632.24,5,9420.0,60.0
2024Q2,429.74,546.14,664.68,35849.45,6,8670.0,66.7
2024Q2,438.14,535.52,694.5,23585.2,5,9205.0,60.0
2024Q2,458.66,584.87,640.03,23147.64,7,18635.0,57.1
2024Q2,446.51,500.26,360.88,-531.65,9,18350.0,55.6
2024Q2,434.66,503.24,677.71,45011.68,5,9205.0,80.0
2024Q2,426.71,513.36,675.8,36738.9,6,8670.0,66.7
2024Q2,441.36,507.85,658.44,25050.24,7,18420.0,57.1
2024Q2,450.28,558.85,680.87,45049.27,5,9420.0,80.0
2024Q2,434.11,533.69,697.71,23912.83,5,9205.0,60.0
2024Q2,419.84,496.85,667.27,36321.24,6,8640.0,66.7
2024Q2,448.78,594.55,686.98,22818.65,5,9420.0,60.0
2024Q2,436.38,524.78,649.06,24589.65,7,18130.0,57.1
2024Q2,443.97,483.85,674.68,44554.4,5,9420.0,80.0
2024Q2,427.86,534.89,706.4,24968.75,5,8745.0,60.0
2024Q2,451.99,563.26,678.53,44862.51,5,9420.0,80.0
2024Q2,453.04,580.29,688.72,22838.14,5,9420.0,60.0
2024Q2,441.61,494.03,661.49,43714.3,5,9205.0,80.0
2024Q2,452.37,565.31,679.31,44924.99,5,9420.0,80.0
2024Q2,435.78,506.59,692.66,23609.69,5,9205.0,60.0
2024Q2,458.62,596.01,663.93,43694.15,5,9420.0,80.0
2024Q2,444.61,542.37,675.54,44622.81,5,9420.0,80.0
2024Q2,430.69,512.35,696.93,24401.02,5,8745.0,60.0
2024Q2,445.27,573.37,653.55,24218.96,7,18645.0,57.1
2024Q2,416.36,533.4,681.22,37592.77,6,8565.0,66.7
2024Q2,431.28,502.49,674.18,36609.39,6,8670.0,66.7
2024Q2,436.78,498.55,707.44,24496.19,5,9205.0,60.0
2024Q2,450.22,542.15,683.47,22523.31,5,9420.0,60.0
2024Q2,458.9,537.98,666.15,43871.73,5,9420.0,80.0
2024Q2,438.55,540.75,461.26,19565.86,8,17680.0,62.5
2024Q2,255.08,309.49,689.9,-2615.82,11,33644.78,27.3
2024Q2,220.98,290.81,673.41,-2080.3,12,28910.0,25.0
2024Q2,423.83,532.9,654.64,17461.43,8,17605.0,50.0
2024Q2,445.9,531.32,694.97,23333.28,5,9420.0,60.0
2024Q2,433.68,479.38,640.22,23882.24,7,18130.0,57.1
2024Q2,450.29,565.46,680.44,45015.08,5,9420.0,80.0
2024Q2,450.09,570.58,680.0,44979.68,5,9420.0,80.0
2024Q2,450.87,574.62,687.29,22752.45,5,9420.0,60.0
2024Q2,444.08,588.83,665.08,43786.23,5,9420.0,80.0
2024Q2,451.29,583.45,679.65,44951.66,5,9420.0,80.0
2024Q2,73.92,189.01,664.38,12052.57,19,9405.0,15.8
2024Q2,458.99,560.32,698.89,23213.38,5,9420.0,60.0
2024Q2,442.67,601.8,686.09,23075.14,5,9205.0,60.0
2024Q2,449.26,571.05,707.54,23967.34,5,9420.0,60.0
2024Q2,439.95,534.45,105.22,-1936.19,20,22521.4,80.0
2024Q2,434.45,544.71,674.51,44755.66,5,9205.0,80.0
2024Q2,426.55,563.98,675.54,36717.85,6,8670.0,66.7
2024Q2,458.69,543.98,687.8,22548.0,5,9420.0,60.0
2024Q2,442.49,541.46,657.31,24959.47,7,18420.0,57.1
2024Q2,450.66,523.18,669.5,44139.98,5,9420.0,80.0
2024Q2,435.45,553.64,694.71,23732.59,5,9205.0,60.0
2024Q2,450.84,556.31,681.01,45060.45,5,9420.0,80.0
2024Q2,451.29,558.89,682.63,45190.62,5,9420.0,80.0
2024Q2,451.12,556.67,651.35,24043.15,7,18645.0,57.1
2024Q2,442.7,536.91,697.06,23733.41,5,9205.0,60.0
2024Q2,458.79,587.27,680.1,44987.73,5,9420.0,80.0
2024Q2,458.76,586.57,684.6,22356.11,5,9420.0,60.0
2024Q2,451.02,562.12,665.05,43784.08,5,9420.0,80.0
2024Q2,459.0,606.31,671.11,44268.9,5,9420.0,80.0
2024Q2,442.18,576.63,181.44,-21320.79,15,28578.4,60.0
2024Q2,446.84,552.12,686.62,22832.38,5,9420.0,60.0
2024Q2,437.45,522.24,695.65,23654.28,5,9205.0,60.0
2024Q2,451.11,547.04,661.8,43524.05,5,9420.0,80.0
2024Q2,442.98,559.56,680.46,45231.51,5,9205.0,80.0
2024Q2,427.55,540.74,672.07,36440.97,6,8670.0,66.7
2024Q2,440.12,542.23,707.5,24364.99,5,9205.0,60.0
2024Q2,432.83,517.02,690.9,23839.05,5,8870.0,60.0
2024Q2,444.21,564.63,650.43,23969.12,7,18645.0,57.1
2024Q2,424.49,450.13,679.78,37077.45,6,8655.0,66.7
2024Q2,445.38,537.78,662.26,43560.56,5,9420.0,80.0
2024Q2,432.08,492.08,693.62,24202.26,5,8745.0,60.0
2024Q2,450.16,557.96,673.12,44429.95,5,9420.0,80.0
2024Q2,436.26,513.22,682.55,45398.79,5,9205.0,80.0
2024Q2,419.77,492.98,694.43,24700.54,5,8545.0,60.0
2024Q2,436.38,480.58,656.83,25211.19,7,18130.0,57.1
2024Q2,424.44,507.18,684.68,23690.88,5,8740.0,60.0
2024Q2,438.81,510.13,707.89,24388.25,5,9205.0,60.0
2024Q2,430.81,491.53,646.34,16442.36,8,17940.0,50.0
2024Q2,443.86,535.49,668.58,44066.62,5,9420.0,80.0
2024Q2,409.1,548.31,684.57,15749.16,6,17125.0,50.0
2024Q2,436.47,536.96,669.58,44361.18,5,9205.0,80.0
2024Q2,450.46,571.66,415.96,4920.79,9,18385.0,55.6
2024Q2,427.62,505.75,697.06,24408.56,5,8745.0,60.0
2024Q2,445.01,499.34,659.86,24723.48,7,18645.0,57.1
2024Q2,451.23,545.89,680.6,45028.35,5,9420.0,80.0
2024Q2,451.88,1026.85,631.15,22391.83,7,18680.0,57.1
2024Q2,442.68,551.43,695.79,23657.21,5,9205.0,60.0
2024Q2,451.48,541.44,682.49,45179.6,5,9420.0,80.0
2024Q2,450.62,544.57,647.98,23773.06,7,18645.0,57.1
2024Q2,458.65,543.73,669.22,44117.64,5,9420.0,80.0
2024Q2,439.91,539.85,686.65,23114.28,5,9205.0,60.0
2024Q2,443.35,526.65,700.84,23960.36,5,9205.0,60.0
2024Q2,418.17,547.2,665.38,36025.39,6,8640.0,66.7
2024Q2,432.61,528.01,684.72,23467.92,5,8870.0,60.0
2024Q2,452.76,608.88,677.54,44783.51,5,9420.0,80.0
2024Q2,458.95,567.21,698.22,23172.93,5,9420.0,60.0
2024Q2,443.09,507.13,653.83,24681.11,7,18420.0,57.1
2024Q2,428.6,566.95,673.36,36544.18,6,8670.0,66.7
2024Q2,449.15,527.77,707.17,24015.23,5,9420.0,60.0
2024Q2,436.13,556.67,687.27,23286.47,5,9205.0,60.0
2024Q2,443.7,482.14,659.34,24907.53,7,18420.0,57.1
2024Q2,451.75,548.09,534.0,14879.93,7,18420.0,57.1
2024Q2,426.9,530.8,644.71,16611.43,8,17640.0,50.0
2024Q2,436.53,554.24,673.61,44683.43,5,9205.0,80.0
2024Q2,417.53,493.66,690.31,24308.37,5,8565.0,60.0
2024Q2,451.77,540.72,662.1,43547.99,5,9420.0,80.0
2024Q2,440.15,571.51,683.93,22951.05,5,9205.0,60.0
2024Q2,445.66,595.87,638.73,23033.32,7,18645.0,57.1
2024Q2,458.28,507.4,707.1,23705.75,5,9420.0,60.0
2024Q2,278.37,344.22,675.93,4591.26,9,24699.41,33.3
2024Q2,430.99,902.88,696.83,24394.6,5,8745.0,60.0
2024Q2,438.05,547.57,661.82,43740.95,5,9205.0,80.0
2024Q2,451.36,539.96,687.73,22779.05,5,9420.0,60.0
2024Q2,426.0,548.32,672.31,36479.44,6,8655.0,66.7
2024Q2,444.06,547.37,652.05,24099.26,7,18645.0,57.1
2024Q2,452.32,529.37,686.72,22718.01,5,9420.0,60.0
2024Q2,435.9,567.96,672.26,44576.0,5,9205.0,80.0
2024Q2,458.92,551.0,694.3,22938.09,5,9420.0,60.0
2024Q2,413.65,473.81,661.19,36115.05,6,8415.0,66.7
2024Q2,444.43,560.34,322.09,8702.32,11,18245.0,63.6
2024Q2,422.26,523.51,679.25,37159.8,6,8655.0,66.7
2024Q2,432.92,514.69,507.61,14058.59,7,17680.0,57.1
2024Q2,446.74,476.64,696.56,23428.5,5,9420.0,60.0
2024Q2,438.43,585.97,670.47,44432.6,5,9205.0,80.0
2024Q2,236.71,348.76,630.38,-6536.9,12,29615.0,25.0
2024Q2,452.06,958.5,653.31,24164.64,7,18680.0,57.1
2024Q2,445.98,611.57,680.78,45042.12,5,9420.0,80.0
2024Q2,428.77,593.15,707.85,25055.96,5,8745.0,60.0
2024Q2,441.35,617.23,688.04,23212.61,5,9205.0,60.0
2024Q2,458.39,595.16,664.17,43713.87,5,9420.0,80.0
2024Q2,421.5,545.39,678.59,37107.06,6,8655.0,66.7
2024Q2,435.4,576.8,275.99,3268.17,11,17680.0,63.6
2024Q2,445.41,496.78,643.36,23403.41,7,18645.0,57.1
2024Q2,430.91,557.81,693.94,24221.68,5,8745.0,60.0
2024Q2,443.96,661.8,472.47,38451.07,8,18245.0,75.0
2024Q2,451.0,520.4,666.19,43874.92,5,9420.0,80.0
2024Q2,138.45,251.07,682.6,8536.19,13,22920.0,23.1
2024Q2,458.87,562.52,697.93,23155.58,5,9420.0,60.0
2024Q2,437.81,584.89,653.68,24669.06,7,18420.0,57.1
2024Q2,426.13,438.22,673.5,36460.31,6,8764.42,66.7
2024Q2,405.19,496.13,687.03,15971.52,6,17125.0,50.0
2024Q2,445.3,570.86,665.59,43827.3,5,9420.0,80.0
2024Q2,437.41,515.36,358.27,281.6,9,17680.0,55.6
2024Q2,450.62,489.15,706.32,23894.43,5,9420.0,60.0
2024Q2,458.99,567.46,681.05,45063.97,5,9420.0,80.0
2024Q2,457.61,572.79,694.07,23059.15,5,9420.0,60.0
2024Q2,444.27,611.78,643.4,23406.87,7,18645.0,57.1
2024Q2,414.22,548.68,676.06,37379.92,6,8365.0,66.7
2024Q2,429.83,534.96,655.77,17406.67,8,17730.0,50.0
2024Q2,451.79,511.41,687.64,22773.19,5,9420.0,60.0
2024Q2,438.06,558.46,666.04,44078.48,5,9205.0,80.0
2024Q2,451.01,536.0,429.55,6279.69,9,18385.0,55.6
2024Q2,458.47,613.5,695.69,23021.7,5,9420.0,60.0
2024Q2,442.67,580.13,679.21,45131.97,5,9205.0,80.0
2024Q2,422.88,563.21,677.55,37024.26,6,8655.0,66.7
2024Q2,433.69,590.26,658.15,25317.26,7,18130.0,57.1
2024Q2,458.98,589.31,671.52,44301.71,5,9420.0,80.0
2024Q2,443.18,589.52,694.72,23592.92,5,9205.0,60.0
2024Q2,438.49,560.71,639.65,23547.22,7,18420.0,57.1
2024Q2,429.21,541.27,707.13,25012.67,5,8745.0,60.0
2024Q2,448.7,579.67,684.21,22652.35,5,9420.0,60.0
2024Q2,186.24,389.78,665.32,-1120.56,13,29500.0,23.1
2024Q2,441.17,673.98,623.91,22462.73,7,18245.0,57.1
2024Q2,420.71,469.51,684.26,24090.85,5,8545.0,60.0
2024Q2,396.03,534.88,657.43,12329.8,9,16275.0,44.4
2024Q2,450.99,517.92,673.89,44490.98,5,9420.0,80.0
2024Q2,433.78,541.48,707.87,24521.93,5,9205.0,60.0
2024Q2,443.84,565.75,692.25,23230.29,5,9420.0,60.0
2024Q2,430.7,522.35,648.57,16620.66,8,17940.0,50.0
2024Q2,451.14,522.29,673.87,44489.55,5,9420.0,80.0
2024Q2,441.15,542.73,685.35,23035.73,5,9205.0,60.0
2024Q2,293.13,472.49,665.87,1297.05,9,26605.0,33.3
2024Q2,419.22,812.5,696.53,24827.06,5,8545.0,60.0
2024Q2,458.81,480.43,681.25,45080.04,5,9420.0,80.0
2024Q2,458.21,504.7,683.44,22421.27,5,9420.0,60.0
2024Q2,451.91,469.87,656.23,24363.58,7,18737.37,57.1
2024Q2,458.67,478.72,695.8,23028.22,5,9420.0,60.0
2024Q2,447.02,488.88,670.75,44240.28,5,9420.0,80.0
2024Q2,102.32,123.58,636.05,9740.05,16,9031.51,18.8
2024Q2,458.68,468.47,683.84,22360.86,5,9369.34,60.0
2024Q2,446.08,820.64,661.62,43509.3,5,9420.0,80.0
2024Q2,439.17,465.53,696.78,23616.41,5,9310.68,60.0
2024Q2,433.71,491.61,707.44,24496.25,5,9205.0,60.0
2024Q2,449.11,527.3,649.47,23892.66,7,18645.0,57.1
2024Q2,426.2,511.28,677.46,36891.84,6,8655.0,66.7
2024Q2,448.93,600.77,670.19,44195.28,5,9420.0,80.0
2024Q2,438.73,571.49,687.84,23185.68,5,9205.0,60.0
2024Q2,450.9,744.56,662.89,43610.85,5,9420.0,80.0
2024Q2,262.67,328.71,679.11,2256.69,10,27460.0,30.0
2024Q2,458.47,554.8,697.92,23155.39,5,9420.0,60.0
2024Q2,434.84,552.08,649.89,24656.57,7,18130.0,57.1
2024Q2,413.52,450.7,688.29,24492.38,5,8440.0,60.0
2024Q2,443.1,551.69,671.45,44510.87,5,9205.0,80.0
2024Q2,424.8,430.08,707.5,25247.11,5,8601.56,60.0
2024Q2,458.56,459.36,662.94,43848.35,5,9187.22,80.0
2024Q2,444.35,525.24,187.37,-7921.29,15,19655.26,66.7
2024Q2,432.21,572.98,680.16,45742.89,5,8670.0,80.0
2024Q2,429.34,574.18,689.8,23972.76,5,8745.0,60.0
2024Q2,416.2,547.73,385.9,-4089.58,10,16925.0,50.0
2024Q2,433.6,486.6,642.8,24089.37,7,18130.0,57.1
2024Q2,437.43,535.02,566.2,18411.3,7,17680.0,57.1
2024Q2,408.77,528.16,674.35,28547.9,7,17125.0,57.1
2024Q2,424.45,493.94,83.06,15704.52,22,17520.0,90.9
2024Q2,449.29,590.02,655.51,24375.86,7,18645.0,57.1
2024Q2,452.4,544.5,692.85,23086.26,5,9420.0,60.0
2024Q2,439.28,548.86,675.3,44819.22,5,9205.0,80.0
2024Q2,458.72,490.54,663.36,43648.83,5,9420.0,80.0
2024Q2,431.09,555.96,696.38,24367.77,5,8745.0,60.0
2024Q2,63.84,146.22,682.07,16394.24,19,8210.0,15.8
2024Q2,441.93,500.44,669.1,44323.16,5,9205.0,80.0
2024Q2,451.4,554.83,629.07,22260.29,7,18645.0,57.1
2024Q2,421.89,541.49,686.44,24116.34,5,8545.0,60.0
2024Q2,444.59,532.84,649.66,23907.5,7,18645.0,57.1
2024Q2,434.71,588.78,707.43,24496.08,5,9205.0,60.0
2024Q3,187.55,769.39,526.83,56435.58,22,12420.0,45.5
2024Q3,284.82,380.3,137.45,8311.15,35,18140.0,71.4
2024Q3,50.21,580.31,438.35,38363.67,41,17035.0,22.0
2024Q3,332.3,344.9,687.66,34735.17,16,13796.05,43.8
2024Q3,386.28,516.23,154.91,605.29,32,17472.09,71.9
2024Q3,104.6,290.79,386.74,39876.78,30,14650.0,36.7
2024Q3,212.46,390.7,445.61,83596.52,23,9860.0,60.9
2024Q3,85.54,264.33,279.66,16539.97,44,19463.58,31.8
2024Q3,222.93,703.46,166.98,21339.74,38,12527.05,65.8
2024Q3,248.18,610.74,63.4,19497.42,51,11893.93,86.3
2024Q3,435.19,724.87,579.74,38623.63,14,18115.0,57.1
2024Q3,175.53,777.67,516.38,50095.5,24,15042.45,41.7
2024Q3,148.86,493.67,556.19,53369.82,23,10695.0,39.1
2024Q3,187.93,456.08,307.28,28864.56,28,14839.32,50.0
2024Q3,285.72,743.29,686.88,3252.92,16,23785.0,31.2
