i,time,layer,decision,datetime,reason,box_cause,event_type,direction,box_dir,entry_price,exit_time,exit_price,exit_reason,pnl,equity,dd,in_position,position_owner,l2_reason
51,1704322800,,nonentry,2024-01-03 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
52,1704326400,,nonentry,2024-01-04 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
53,1704330000,,nonentry,2024-01-04 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
54,1704333600,,nonentry,2024-01-04 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
55,1704337200,,nonentry,2024-01-04 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
56,1704340800,,nonentry,2024-01-04 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
57,1704344400,,nonentry,2024-01-04 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
58,1704348000,,nonentry,2024-01-04 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
59,1704351600,,nonentry,2024-01-04 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
60,1704355200,,nonentry,2024-01-04 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
61,1704358800,,nonentry,2024-01-04 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
62,1704362400,,nonentry,2024-01-04 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
63,1704366000,,nonentry,2024-01-04 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
64,1704369600,,nonentry,2024-01-04 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
65,1704373200,,nonentry,2024-01-04 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
66,1704376800,,nonentry,2024-01-04 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
67,1704380400,L1,entry,2024-01-04 15:00,entered,,ENTRY,short,,16487.0,1704427500,16393.5,TAKE_PROFIT_HARD,1870.0,790.0,0.0,True,L1,
68,1704384000,L1,nonentry,2024-01-04 16:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
69,1704391200,L1,nonentry,2024-01-04 18:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
70,1704394800,L1,nonentry,2024-01-04 19:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
71,1704398400,L1,nonentry,2024-01-04 20:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
72,1704402000,L1,nonentry,2024-01-04 21:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
73,1704405600,L1,nonentry,2024-01-04 22:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
74,1704409200,L1,nonentry,2024-01-04 23:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
75,1704412800,L1,nonentry,2024-01-05 00:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
76,1704416400,L1,nonentry,2024-01-05 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
77,1704420000,L1,nonentry,2024-01-05 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
78,1704423600,L1,nonentry,2024-01-05 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
79,1704427200,L1,nonentry,2024-01-05 04:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
80,1704430800,,nonentry,2024-01-05 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
81,1704434400,,nonentry,2024-01-05 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
82,1704438000,,nonentry,2024-01-05 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
83,1704441600,,nonentry,2024-01-05 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
84,1704445200,,nonentry,2024-01-05 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
85,1704448800,L2,entry,2024-01-05 10:00,entered,,ENTRY,long,,16471.5,1704707220,16591.7,TAKE_PROFIT_HARD,2404.0000000000146,2404.0,0.0,True,L2,
86,1704452400,L2,nonentry,2024-01-05 11:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
87,1704456000,L2,nonentry,2024-01-05 12:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
88,1704459600,L2,nonentry,2024-01-05 13:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
89,1704463200,L2,nonentry,2024-01-05 14:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
90,1704466800,L2,nonentry,2024-01-05 15:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
91,1704470400,L2,nonentry,2024-01-05 16:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
92,1704650400,L2,nonentry,2024-01-07 18:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
93,1704654000,L2,nonentry,2024-01-07 19:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
94,1704657600,L2,nonentry,2024-01-07 20:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
95,1704661200,L2,nonentry,2024-01-07 21:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
96,1704664800,L2,nonentry,2024-01-07 22:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
97,1704668400,L2,nonentry,2024-01-07 23:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
98,1704672000,L2,nonentry,2024-01-08 00:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
99,1704675600,L2,nonentry,2024-01-08 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
100,1704679200,L2,nonentry,2024-01-08 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
101,1704682800,L2,nonentry,2024-01-08 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
102,1704686400,L2,nonentry,2024-01-08 04:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
103,1704690000,L2,nonentry,2024-01-08 05:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
104,1704693600,L2,nonentry,2024-01-08 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
105,1704697200,L2,nonentry,2024-01-08 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
106,1704700800,L2,nonentry,2024-01-08 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
107,1704704400,L2,nonentry,2024-01-08 09:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
108,1704708000,,nonentry,2024-01-08 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
109,1704711600,,nonentry,2024-01-08 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
110,1704715200,,nonentry,2024-01-08 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
111,1704718800,,nonentry,2024-01-08 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
112,1704722400,,nonentry,2024-01-08 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
113,1704726000,,nonentry,2024-01-08 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
114,1704729600,,nonentry,2024-01-08 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
115,1704736800,,nonentry,2024-01-08 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
116,1704740400,,nonentry,2024-01-08 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
117,1704744000,,nonentry,2024-01-08 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
118,1704747600,,nonentry,2024-01-08 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
119,1704751200,,nonentry,2024-01-08 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
120,1704754800,,nonentry,2024-01-08 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
121,1704758400,,nonentry,2024-01-09 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
122,1704762000,,nonentry,2024-01-09 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
123,1704765600,,nonentry,2024-01-09 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
124,1704769200,,nonentry,2024-01-09 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
125,1704772800,,nonentry,2024-01-09 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
126,1704776400,,nonentry,2024-01-09 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
127,1704780000,L2,entry,2024-01-09 06:00,entered,,ENTRY,short,,16730.25,1704816000,16829.5,L1-entry,-1985.0,419.0,1985.0,True,L2,
128,1704783600,L2,nonentry,2024-01-09 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
129,1704787200,L2,nonentry,2024-01-09 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
130,1704790800,L2,nonentry,2024-01-09 09:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
131,1704794400,L2,nonentry,2024-01-09 10:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
132,1704798000,L2,nonentry,2024-01-09 11:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
133,1704801600,L2,nonentry,2024-01-09 12:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
134,1704805200,L2,nonentry,2024-01-09 13:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
135,1704808800,L2,nonentry,2024-01-09 14:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
136,1704812400,L2,nonentry,2024-01-09 15:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
137,1704816000,L1,entry,2024-01-09 16:00,entered,,ENTRY,long,,16831.75,1704891840,16925.25,TAKE_PROFIT_HARD,1870.0,2660.0,0.0,True,L1,
138,1704823200,L1,nonentry,2024-01-09 18:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
139,1704826800,L1,nonentry,2024-01-09 19:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
140,1704830400,L1,nonentry,2024-01-09 20:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
141,1704834000,L1,nonentry,2024-01-09 21:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
142,1704837600,L1,nonentry,2024-01-09 22:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
143,1704841200,L1,nonentry,2024-01-09 23:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
144,1704844800,L1,nonentry,2024-01-10 00:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
145,1704848400,L1,nonentry,2024-01-10 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
146,1704852000,L1,nonentry,2024-01-10 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
147,1704855600,L1,nonentry,2024-01-10 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
148,1704859200,L1,nonentry,2024-01-10 04:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
149,1704862800,L1,nonentry,2024-01-10 05:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
150,1704866400,L1,nonentry,2024-01-10 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
151,1704870000,L1,nonentry,2024-01-10 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
152,1704873600,L1,nonentry,2024-01-10 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
153,1704877200,L1,nonentry,2024-01-10 09:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
154,1704880800,L1,nonentry,2024-01-10 10:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
155,1704884400,L1,nonentry,2024-01-10 11:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
156,1704888000,L1,nonentry,2024-01-10 12:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
157,1704891600,L1,nonentry,2024-01-10 13:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
158,1704895200,L2,entry,2024-01-10 14:00,entered,,ENTRY,long,,16924.5,1704943620,17044.7,TAKE_PROFIT_HARD,2404.0000000000146,2823.0,0.0,True,L2,
159,1704898800,L2,nonentry,2024-01-10 15:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
160,1704902400,L2,nonentry,2024-01-10 16:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
161,1704909600,L2,nonentry,2024-01-10 18:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
162,1704913200,L2,nonentry,2024-01-10 19:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
163,1704916800,L2,nonentry,2024-01-10 20:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
164,1704920400,L2,nonentry,2024-01-10 21:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
165,1704924000,L2,nonentry,2024-01-10 22:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
166,1704927600,L2,nonentry,2024-01-10 23:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
167,1704931200,L2,nonentry,2024-01-11 00:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
168,1704934800,L2,nonentry,2024-01-11 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
169,1704938400,L2,nonentry,2024-01-11 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
170,1704942000,L2,nonentry,2024-01-11 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
171,1704945600,,nonentry,2024-01-11 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
172,1704949200,,nonentry,2024-01-11 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
173,1704952800,L2,entry,2024-01-11 06:00,entered,,ENTRY,short,,17004.0,1704967500,16883.8,TAKE_PROFIT_HARD,2404.0000000000146,5227.0,0.0,True,L2,
174,1704956400,L2,nonentry,2024-01-11 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
175,1704960000,L2,nonentry,2024-01-11 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
176,1704963600,L2,nonentry,2024-01-11 09:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
177,1704967200,L2,nonentry,2024-01-11 10:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
178,1704970800,,nonentry,2024-01-11 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
179,1704974400,,nonentry,2024-01-11 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
180,1704978000,,nonentry,2024-01-11 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
181,1704981600,,nonentry,2024-01-11 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
182,1704985200,,nonentry,2024-01-11 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
183,1704988800,,nonentry,2024-01-11 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
184,1704996000,,nonentry,2024-01-11 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
185,1704999600,,nonentry,2024-01-11 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
186,1705003200,,nonentry,2024-01-11 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
187,1705006800,,nonentry,2024-01-11 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
188,1705010400,,nonentry,2024-01-11 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
189,1705014000,,nonentry,2024-01-11 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
190,1705017600,,nonentry,2024-01-12 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
191,1705021200,,nonentry,2024-01-12 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
192,1705024800,,nonentry,2024-01-12 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
193,1705028400,,nonentry,2024-01-12 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
194,1705032000,,nonentry,2024-01-12 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
195,1705035600,,nonentry,2024-01-12 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
196,1705039200,,nonentry,2024-01-12 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
197,1705042800,,nonentry,2024-01-12 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
198,1705046400,,nonentry,2024-01-12 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
199,1705050000,,nonentry,2024-01-12 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
200,1705053600,,nonentry,2024-01-12 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
201,1705057200,,nonentry,2024-01-12 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
202,1705060800,,nonentry,2024-01-12 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
203,1705064400,,nonentry,2024-01-12 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
204,1705068000,,nonentry,2024-01-12 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
205,1705071600,,nonentry,2024-01-12 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
206,1705075200,,nonentry,2024-01-12 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
207,1705255200,,nonentry,2024-01-14 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
208,1705258800,,nonentry,2024-01-14 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
209,1705262400,,nonentry,2024-01-14 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
210,1705266000,,nonentry,2024-01-14 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
211,1705269600,,nonentry,2024-01-14 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
212,1705273200,,nonentry,2024-01-14 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
213,1705276800,,nonentry,2024-01-15 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
214,1705280400,,nonentry,2024-01-15 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
215,1705284000,,nonentry,2024-01-15 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
216,1705287600,,nonentry,2024-01-15 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
217,1705291200,,nonentry,2024-01-15 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
218,1705294800,,nonentry,2024-01-15 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
219,1705298400,,nonentry,2024-01-15 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
220,1705302000,,nonentry,2024-01-15 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
221,1705305600,,nonentry,2024-01-15 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
222,1705309200,,nonentry,2024-01-15 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
223,1705312800,,nonentry,2024-01-15 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
224,1705316400,,nonentry,2024-01-15 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
225,1705320000,,nonentry,2024-01-15 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
226,1705341600,,nonentry,2024-01-15 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
227,1705345200,,nonentry,2024-01-15 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
228,1705348800,,nonentry,2024-01-15 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
229,1705352400,,nonentry,2024-01-15 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
230,1705356000,,nonentry,2024-01-15 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
231,1705359600,,nonentry,2024-01-15 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
232,1705363200,,nonentry,2024-01-16 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
233,1705366800,,nonentry,2024-01-16 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
234,1705370400,,nonentry,2024-01-16 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
235,1705374000,,nonentry,2024-01-16 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
236,1705377600,,nonentry,2024-01-16 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
237,1705381200,,nonentry,2024-01-16 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
238,1705384800,,nonentry,2024-01-16 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
239,1705388400,,nonentry,2024-01-16 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
240,1705392000,,nonentry,2024-01-16 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
241,1705395600,,nonentry,2024-01-16 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
242,1705399200,,nonentry,2024-01-16 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
243,1705402800,,nonentry,2024-01-16 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
244,1705406400,,nonentry,2024-01-16 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
245,1705410000,,nonentry,2024-01-16 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
246,1705413600,,nonentry,2024-01-16 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
247,1705417200,,nonentry,2024-01-16 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
248,1705420800,,nonentry,2024-01-16 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
249,1705428000,,nonentry,2024-01-16 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
250,1705431600,,nonentry,2024-01-16 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
251,1705435200,,nonentry,2024-01-16 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
252,1705438800,,nonentry,2024-01-16 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
253,1705442400,,nonentry,2024-01-16 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
254,1705446000,,nonentry,2024-01-16 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
255,1705449600,,nonentry,2024-01-17 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
256,1705453200,,nonentry,2024-01-17 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
257,1705456800,,nonentry,2024-01-17 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
258,1705460400,,nonentry,2024-01-17 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
259,1705464000,,nonentry,2024-01-17 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
260,1705467600,L1,entry,2024-01-17 05:00,entered,,ENTRY,long,,16872.25,1705481160,16822.0,STOP_LOSS_SOFT,-1005.0,1655.0,1005.0,True,L1,
261,1705471200,L1,nonentry,2024-01-17 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
262,1705474800,L1,nonentry,2024-01-17 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
263,1705478400,L1,nonentry,2024-01-17 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
264,1705482000,,nonentry,2024-01-17 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
265,1705485600,,nonentry,2024-01-17 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
266,1705489200,,nonentry,2024-01-17 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
267,1705492800,,nonentry,2024-01-17 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
268,1705496400,,nonentry,2024-01-17 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
269,1705500000,,nonentry,2024-01-17 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
270,1705503600,,nonentry,2024-01-17 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
271,1705507200,,nonentry,2024-01-17 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
272,1705514400,,nonentry,2024-01-17 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
273,1705518000,,nonentry,2024-01-17 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
274,1705521600,L1,entry,2024-01-17 20:00,entered,,ENTRY,long,,16864.75,1705557840,16958.25,TAKE_PROFIT_HARD,1870.0,3525.0,0.0,True,L1,
275,1705525200,L1,nonentry,2024-01-17 21:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
276,1705528800,L1,nonentry,2024-01-17 22:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
