set,instrument,et,title,stop,tp,long_usd,long_outcome,long_t,short_usd,short_outcome,short_t,straddle_usd,both_stopped
RELEASES,NQ,2016-05-06 08:30:00,Non Farm Payrolls,0.2,0.2,-171.73000000000684,stopped_post,86,171.73000000000684,tp,86,0.0,False
RELEASES,NQ,2016-05-06 08:30:00,Non Farm Payrolls,0.2,0.4,-171.73000000000684,stopped_post,86,343.4599999999955,tp,666,171.72999999998865,False
RELEASES,NQ,2016-05-06 08:30:00,Non Farm Payrolls,0.2,0.0,-171.73000000000684,stopped_post,86,335.0,timed,793,163.26999999999316,False
RELEASES,NQ,2016-05-13 08:30:00,Retail Sales MoM,0.05,0.2,172.81999999999243,tp,56,-43.20499999999811,stopped_post,55,129.61499999999432,False
RELEASES,NQ,2016-05-13 08:30:00,Retail Sales MoM,0.05,0.4,265.0,timed,638,-43.20499999999811,stopped_post,55,221.7950000000019,False
RELEASES,NQ,2016-05-13 08:30:00,Retail Sales MoM,0.05,0.0,265.0,timed,638,-43.20499999999811,stopped_post,55,221.7950000000019,False
RELEASES,NQ,2016-05-13 08:30:00,Retail Sales MoM,0.1,0.2,172.81999999999243,tp,56,-86.40999999999622,stopped_post,55,86.40999999999622,False
RELEASES,NQ,2016-05-13 08:30:00,Retail Sales MoM,0.1,0.4,265.0,timed,638,-86.40999999999622,stopped_post,55,178.59000000000378,False
RELEASES,NQ,2016-05-13 08:30:00,Retail Sales MoM,0.1,0.0,265.0,timed,638,-86.40999999999622,stopped_post,55,178.59000000000378,False
RELEASES,NQ,2016-05-13 08:30:00,Retail Sales MoM,0.2,0.2,172.81999999999243,tp,56,-172.81999999999243,stopped_post,56,0.0,False
RELEASES,NQ,2016-05-13 08:30:00,Retail Sales MoM,0.2,0.4,265.0,timed,638,-172.81999999999243,stopped_post,56,92.18000000000757,False
RELEASES,NQ,2016-05-13 08:30:00,Retail Sales MoM,0.2,0.0,265.0,timed,638,-172.81999999999243,stopped_post,56,92.18000000000757,False
RELEASES,NQ,2016-05-17 08:30:00,Inflation Rate MoM,0.05,0.2,-43.73999999999796,stopped_post,68,115.0,timed,402,71.26000000000204,False
RELEASES,NQ,2016-05-17 08:30:00,Inflation Rate MoM,0.05,0.4,-43.73999999999796,stopped_post,68,115.0,timed,402,71.26000000000204,False
RELEASES,NQ,2016-05-17 08:30:00,Inflation Rate MoM,0.05,0.0,-43.73999999999796,stopped_post,68,115.0,timed,402,71.26000000000204,False
RELEASES,NQ,2016-05-17 08:30:00,Inflation Rate MoM,0.1,0.2,-90.0,stopped_post,211,115.0,timed,402,25.0,False
RELEASES,NQ,2016-05-17 08:30:00,Inflation Rate MoM,0.1,0.4,-90.0,stopped_post,211,115.0,timed,402,25.0,False
RELEASES,NQ,2016-05-17 08:30:00,Inflation Rate MoM,0.1,0.0,-90.0,stopped_post,211,115.0,timed,402,25.0,False
RELEASES,NQ,2016-05-17 08:30:00,Inflation Rate MoM,0.2,0.2,-115.0,timed,402,115.0,timed,402,0.0,False
RELEASES,NQ,2016-05-17 08:30:00,Inflation Rate MoM,0.2,0.4,-115.0,timed,402,115.0,timed,402,0.0,False
RELEASES,NQ,2016-05-17 08:30:00,Inflation Rate MoM,0.2,0.0,-115.0,timed,402,115.0,timed,402,0.0,False
RELEASES,NQ,2016-05-26 08:30:00,Durable Goods Orders MoM,0.05,0.2,-44.81999999999971,stopped_post,108,-44.81999999999971,stopped_post,65,-89.63999999999942,True
RELEASES,NQ,2016-05-26 08:30:00,Durable Goods Orders MoM,0.05,0.4,-44.81999999999971,stopped_post,108,-44.81999999999971,stopped_post,65,-89.63999999999942,True
RELEASES,NQ,2016-05-26 08:30:00,Durable Goods Orders MoM,0.05,0.0,-44.81999999999971,stopped_post,108,-44.81999999999971,stopped_post,65,-89.63999999999942,True
RELEASES,NQ,2016-05-26 08:30:00,Durable Goods Orders MoM,0.1,0.2,-30.0,timed,373,-89.63999999999942,stopped_post,65,-119.63999999999942,False
RELEASES,NQ,2016-05-26 08:30:00,Durable Goods Orders MoM,0.1,0.4,-30.0,timed,373,-89.63999999999942,stopped_post,65,-119.63999999999942,False
RELEASES,NQ,2016-05-26 08:30:00,Durable Goods Orders MoM,0.1,0.0,-30.0,timed,373,-89.63999999999942,stopped_post,65,-119.63999999999942,False
RELEASES,NQ,2016-05-26 08:30:00,Durable Goods Orders MoM,0.2,0.2,-30.0,timed,373,30.0,timed,373,0.0,False
RELEASES,NQ,2016-05-26 08:30:00,Durable Goods Orders MoM,0.2,0.4,-30.0,timed,373,30.0,timed,373,0.0,False
RELEASES,NQ,2016-05-26 08:30:00,Durable Goods Orders MoM,0.2,0.0,-30.0,timed,373,30.0,timed,373,0.0,False
RELEASES,NQ,2016-06-03 08:30:00,Non Farm Payrolls,0.05,0.2,-45.3125,stopped_post,58,-45.3125,stopped_post,58,-90.625,True
RELEASES,NQ,2016-06-03 08:30:00,Non Farm Payrolls,0.05,0.4,-45.3125,stopped_post,58,-45.3125,stopped_post,58,-90.625,True
RELEASES,NQ,2016-06-03 08:30:00,Non Farm Payrolls,0.05,0.0,-45.3125,stopped_post,58,-45.3125,stopped_post,58,-90.625,True
RELEASES,NQ,2016-06-03 08:30:00,Non Farm Payrolls,0.1,0.2,-90.625,stopped_post,58,-90.625,stopped_post,58,-181.25,True
RELEASES,NQ,2016-06-03 08:30:00,Non Farm Payrolls,0.1,0.4,-90.625,stopped_post,58,-90.625,stopped_post,58,-181.25,True
RELEASES,NQ,2016-06-03 08:30:00,Non Farm Payrolls,0.1,0.0,-90.625,stopped_post,58,-90.625,stopped_post,58,-181.25,True
RELEASES,NQ,2016-06-03 08:30:00,Non Farm Payrolls,0.2,0.2,-181.25,stopped_post,58,181.25,tp,58,0.0,False
RELEASES,NQ,2016-06-03 08:30:00,Non Farm Payrolls,0.2,0.4,-181.25,stopped_post,58,210.0,timed,812,28.75,False
RELEASES,NQ,2016-06-03 08:30:00,Non Farm Payrolls,0.2,0.0,-181.25,stopped_post,58,210.0,timed,812,28.75,False
RELEASES,NQ,2016-06-14 08:30:00,Retail Sales MoM,0.05,0.2,-5.0,timed,404,-44.02749999999287,stopped_post,187,-49.02749999999287,False
RELEASES,NQ,2016-06-14 08:30:00,Retail Sales MoM,0.05,0.4,-5.0,timed,404,-44.02749999999287,stopped_post,187,-49.02749999999287,False
RELEASES,NQ,2016-06-14 08:30:00,Retail Sales MoM,0.05,0.0,-5.0,timed,404,-44.02749999999287,stopped_post,187,-49.02749999999287,False
RELEASES,NQ,2016-06-14 08:30:00,Retail Sales MoM,0.1,0.2,-5.0,timed,404,5.0,timed,404,0.0,False
RELEASES,NQ,2016-06-14 08:30:00,Retail Sales MoM,0.1,0.4,-5.0,timed,404,5.0,timed,404,0.0,False
RELEASES,NQ,2016-06-14 08:30:00,Retail Sales MoM,0.1,0.0,-5.0,timed,404,5.0,timed,404,0.0,False
RELEASES,NQ,2016-06-14 08:30:00,Retail Sales MoM,0.2,0.2,-5.0,timed,404,5.0,timed,404,0.0,False
RELEASES,NQ,2016-06-14 08:30:00,Retail Sales MoM,0.2,0.4,-5.0,timed,404,5.0,timed,404,0.0,False
RELEASES,NQ,2016-06-14 08:30:00,Retail Sales MoM,0.2,0.0,-5.0,timed,404,5.0,timed,404,0.0,False
RELEASES,NQ,2016-06-15 14:00:00,Fed Interest Rate Decision,0.05,0.2,176.97000000000116,tp,104,-44.24250000000029,stopped_post,104,132.72750000000087,False
RELEASES,NQ,2016-06-15 14:00:00,Fed Interest Rate Decision,0.05,0.4,-44.24250000000029,stopped_post,664,-44.24250000000029,stopped_post,104,-88.48500000000058,True
RELEASES,NQ,2016-06-15 14:00:00,Fed Interest Rate Decision,0.05,0.0,-44.24250000000029,stopped_post,664,-44.24250000000029,stopped_post,104,-88.48500000000058,True
RELEASES,NQ,2016-06-15 14:00:00,Fed Interest Rate Decision,0.1,0.2,176.97000000000116,tp,104,-88.48500000000058,stopped_post,104,88.48500000000058,False
RELEASES,NQ,2016-06-15 14:00:00,Fed Interest Rate Decision,0.1,0.4,-88.48500000000058,stopped_post,849,-88.48500000000058,stopped_post,104,-176.97000000000116,True
RELEASES,NQ,2016-06-15 14:00:00,Fed Interest Rate Decision,0.1,0.0,-88.48500000000058,stopped_post,849,-88.48500000000058,stopped_post,104,-176.97000000000116,True
RELEASES,NQ,2016-06-15 14:00:00,Fed Interest Rate Decision,0.2,0.2,176.97000000000116,tp,104,-176.97000000000116,stopped_post,104,0.0,False
RELEASES,NQ,2016-06-15 14:00:00,Fed Interest Rate Decision,0.2,0.4,-55.0,timed,968,-176.97000000000116,stopped_post,104,-231.97000000000116,False
RELEASES,NQ,2016-06-15 14:00:00,Fed Interest Rate Decision,0.2,0.0,-55.0,timed,968,-176.97000000000116,stopped_post,104,-231.97000000000116,False
RELEASES,NQ,2016-06-16 08:30:00,Inflation Rate MoM,0.05,0.2,25.0,timed,289,-45.0,stopped_post,184,-20.0,False
RELEASES,NQ,2016-06-16 08:30:00,Inflation Rate MoM,0.05,0.4,25.0,timed,289,-45.0,stopped_post,184,-20.0,False
RELEASES,NQ,2016-06-16 08:30:00,Inflation Rate MoM,0.05,0.0,25.0,timed,289,-45.0,stopped_post,184,-20.0,False
RELEASES,NQ,2016-06-16 08:30:00,Inflation Rate MoM,0.1,0.2,25.0,timed,289,-25.0,timed,289,0.0,False
RELEASES,NQ,2016-06-16 08:30:00,Inflation Rate MoM,0.1,0.4,25.0,timed,289,-25.0,timed,289,0.0,False
RELEASES,NQ,2016-06-16 08:30:00,Inflation Rate MoM,0.1,0.0,25.0,timed,289,-25.0,timed,289,0.0,False
RELEASES,NQ,2016-06-16 08:30:00,Inflation Rate MoM,0.2,0.2,25.0,timed,289,-25.0,timed,289,0.0,False
RELEASES,NQ,2016-06-16 08:30:00,Inflation Rate MoM,0.2,0.4,25.0,timed,289,-25.0,timed,289,0.0,False
RELEASES,NQ,2016-06-16 08:30:00,Inflation Rate MoM,0.2,0.0,25.0,timed,289,-25.0,timed,289,0.0,False
RELEASES,NQ,2016-06-24 08:30:00,Durable Goods Orders MoM,0.05,0.2,-43.065000000005966,stopped_pre,8,-43.065000000005966,stopped_pre,25,-86.13000000001193,True
RELEASES,NQ,2016-06-24 08:30:00,Durable Goods Orders MoM,0.05,0.4,-43.065000000005966,stopped_pre,8,-43.065000000005966,stopped_pre,25,-86.13000000001193,True
RELEASES,NQ,2016-06-24 08:30:00,Durable Goods Orders MoM,0.05,0.0,-43.065000000005966,stopped_pre,8,-43.065000000005966,stopped_pre,25,-86.13000000001193,True
RELEASES,NQ,2016-06-24 08:30:00,Durable Goods Orders MoM,0.1,0.2,172.26000000000568,tp,243,-86.12999999999374,stopped_pre,79,86.13000000001193,False
RELEASES,NQ,2016-06-24 08:30:00,Durable Goods Orders MoM,0.1,0.4,90.0,timed,565,-86.12999999999374,stopped_pre,79,3.8700000000062573,False
RELEASES,NQ,2016-06-24 08:30:00,Durable Goods Orders MoM,0.1,0.0,90.0,timed,565,-86.12999999999374,stopped_pre,79,3.8700000000062573,False
RELEASES,NQ,2016-06-24 08:30:00,Durable Goods Orders MoM,0.2,0.2,172.26000000000568,tp,243,-172.26000000000568,stopped_post,243,0.0,False
RELEASES,NQ,2016-06-24 08:30:00,Durable Goods Orders MoM,0.2,0.4,90.0,timed,565,-172.26000000000568,stopped_post,243,-82.26000000000568,False
RELEASES,NQ,2016-06-24 08:30:00,Durable Goods Orders MoM,0.2,0.0,90.0,timed,565,-172.26000000000568,stopped_post,243,-82.26000000000568,False
RELEASES,NQ,2016-07-08 08:30:00,Non Farm Payrolls,0.05,0.2,178.26999999999316,tp,79,-44.56749999999374,stopped_post,79,133.70249999999942,False
RELEASES,NQ,2016-07-08 08:30:00,Non Farm Payrolls,0.05,0.4,356.5400000000045,tp,94,-44.56749999999374,stopped_post,79,311.97250000001077,False
RELEASES,NQ,2016-07-08 08:30:00,Non Farm Payrolls,0.05,0.0,480.0,timed,858,-44.56749999999374,stopped_post,79,435.43250000000626,False
RELEASES,NQ,2016-07-08 08:30:00,Non Farm Payrolls,0.1,0.2,178.26999999999316,tp,79,-89.13500000000568,stopped_post,79,89.13499999998749,False
RELEASES,NQ,2016-07-08 08:30:00,Non Farm Payrolls,0.1,0.4,356.5400000000045,tp,94,-89.13500000000568,stopped_post,79,267.40499999999884,False
RELEASES,NQ,2016-07-08 08:30:00,Non Farm Payrolls,0.1,0.0,480.0,timed,858,-89.13500000000568,stopped_post,79,390.8649999999943,False
RELEASES,NQ,2016-07-08 08:30:00,Non Farm Payrolls,0.2,0.2,178.26999999999316,tp,79,-178.26999999999316,stopped_post,79,0.0,False
RELEASES,NQ,2016-07-08 08:30:00,Non Farm Payrolls,0.2,0.4,356.5400000000045,tp,94,-178.26999999999316,stopped_post,79,178.27000000001135,False
RELEASES,NQ,2016-07-08 08:30:00,Non Farm Payrolls,0.2,0.0,480.0,timed,858,-178.26999999999316,stopped_post,79,301.73000000000684,False
RELEASES,NQ,2016-07-15 08:30:00,Retail Sales MoM,0.05,0.2,65.0,timed,458,-45.89749999999185,stopped_post,54,19.10250000000815,False
RELEASES,NQ,2016-07-15 08:30:00,Retail Sales MoM,0.05,0.4,65.0,timed,458,-45.89749999999185,stopped_post,54,19.10250000000815,False
RELEASES,NQ,2016-07-15 08:30:00,Retail Sales MoM,0.05,0.0,65.0,timed,458,-45.89749999999185,stopped_post,54,19.10250000000815,False
RELEASES,NQ,2016-07-15 08:30:00,Retail Sales MoM,0.1,0.2,65.0,timed,458,-91.79500000000189,stopped_post,60,-26.79500000000189,False
RELEASES,NQ,2016-07-15 08:30:00,Retail Sales MoM,0.1,0.4,65.0,timed,458,-91.79500000000189,stopped_post,60,-26.79500000000189,False
RELEASES,NQ,2016-07-15 08:30:00,Retail Sales MoM,0.1,0.0,65.0,timed,458,-91.79500000000189,stopped_post,60,-26.79500000000189,False
RELEASES,NQ,2016-07-15 08:30:00,Retail Sales MoM,0.2,0.2,65.0,timed,458,-65.0,timed,458,0.0,False
RELEASES,NQ,2016-07-15 08:30:00,Retail Sales MoM,0.2,0.4,65.0,timed,458,-65.0,timed,458,0.0,False
RELEASES,NQ,2016-07-15 08:30:00,Retail Sales MoM,0.2,0.0,65.0,timed,458,-65.0,timed,458,0.0,False
RELEASES,NQ,2016-07-27 08:30:00,Durable Goods Orders MoM,0.05,0.2,45.0,timed,251,-47.000000000007276,stopped_post,227,-2.000000000007276,False
RELEASES,NQ,2016-07-27 08:30:00,Durable Goods Orders MoM,0.05,0.4,45.0,timed,251,-47.000000000007276,stopped_post,227,-2.000000000007276,False
RELEASES,NQ,2016-07-27 08:30:00,Durable Goods Orders MoM,0.05,0.0,45.0,timed,251,-47.000000000007276,stopped_post,227,-2.000000000007276,False
RELEASES,NQ,2016-07-27 08:30:00,Durable Goods Orders MoM,0.1,0.2,45.0,timed,251,-45.0,timed,251,0.0,False
RELEASES,NQ,2016-07-27 08:30:00,Durable Goods Orders MoM,0.1,0.4,45.0,timed,251,-45.0,timed,251,0.0,False
RELEASES,NQ,2016-07-27 08:30:00,Durable Goods Orders MoM,0.1,0.0,45.0,timed,251,-45.0,timed,251,0.0,False
RELEASES,NQ,2016-07-27 08:30:00,Durable Goods Orders MoM,0.2,0.2,45.0,timed,251,-45.0,timed,251,0.0,False
RELEASES,NQ,2016-07-27 08:30:00,Durable Goods Orders MoM,0.2,0.4,45.0,timed,251,-45.0,timed,251,0.0,False
RELEASES,NQ,2016-07-27 08:30:00,Durable Goods Orders MoM,0.2,0.0,45.0,timed,251,-45.0,timed,251,0.0,False
RELEASES,NQ,2016-07-27 14:00:00,Fed Interest Rate Decision,0.05,0.2,-46.88249999999243,stopped_post,144,-50.0,stopped_pre,107,-96.88249999999243,True
RELEASES,NQ,2016-07-27 14:00:00,Fed Interest Rate Decision,0.05,0.4,-46.88249999999243,stopped_post,144,-50.0,stopped_pre,107,-96.88249999999243,True
RELEASES,NQ,2016-07-27 14:00:00,Fed Interest Rate Decision,0.05,0.0,-46.88249999999243,stopped_post,144,-50.0,stopped_pre,107,-96.88249999999243,True
RELEASES,NQ,2016-07-27 14:00:00,Fed Interest Rate Decision,0.1,0.2,-93.76500000000306,stopped_post,149,187.5300000000061,tp,186,93.76500000000306,False
RELEASES,NQ,2016-07-27 14:00:00,Fed Interest Rate Decision,0.1,0.4,-93.76500000000306,stopped_post,149,-93.76500000000306,stopped_post,306,-187.5300000000061,True
RELEASES,NQ,2016-07-27 14:00:00,Fed Interest Rate Decision,0.1,0.0,-93.76500000000306,stopped_post,149,-93.76500000000306,stopped_post,306,-187.5300000000061,True
RELEASES,NQ,2016-07-27 14:00:00,Fed Interest Rate Decision,0.2,0.2,-187.5300000000061,stopped_post,186,187.5300000000061,tp,186,0.0,False
RELEASES,NQ,2016-07-27 14:00:00,Fed Interest Rate Decision,0.2,0.4,-187.5300000000061,stopped_post,186,10.0,timed,974,-177.5300000000061,False
RELEASES,NQ,2016-07-27 14:00:00,Fed Interest Rate Decision,0.2,0.0,-187.5300000000061,stopped_post,186,10.0,timed,974,-177.5300000000061,False
RELEASES,NQ,2016-08-05 08:30:00,Non Farm Payrolls,0.05,0.2,189.950000000008,tp,92,-47.48750000000655,stopped_pre,89,142.46250000000146,False
RELEASES,NQ,2016-08-05 08:30:00,Non Farm Payrolls,0.05,0.4,275.0,timed,775,-47.48750000000655,stopped_pre,89,227.51249999999345,False
RELEASES,NQ,2016-08-05 08:30:00,Non Farm Payrolls,0.05,0.0,275.0,timed,775,-47.48750000000655,stopped_pre,89,227.51249999999345,False
RELEASES,NQ,2016-08-05 08:30:00,Non Farm Payrolls,0.1,0.2,189.950000000008,tp,92,-94.9749999999949,stopped_post,92,94.9750000000131,False
RELEASES,NQ,2016-08-05 08:30:00,Non Farm Payrolls,0.1,0.4,275.0,timed,775,-94.9749999999949,stopped_post,92,180.0250000000051,False
RELEASES,NQ,2016-08-05 08:30:00,Non Farm Payrolls,0.1,0.0,275.0,timed,775,-94.9749999999949,stopped_post,92,180.0250000000051,False
RELEASES,NQ,2016-08-05 08:30:00,Non Farm Payrolls,0.2,0.2,189.950000000008,tp,92,-189.950000000008,stopped_post,92,0.0,False
RELEASES,NQ,2016-08-05 08:30:00,Non Farm Payrolls,0.2,0.4,275.0,timed,775,-189.950000000008,stopped_post,92,85.049999999992,False
RELEASES,NQ,2016-08-05 08:30:00,Non Farm Payrolls,0.2,0.0,275.0,timed,775,-189.950000000008,stopped_post,92,85.049999999992,False
RELEASES,NQ,2016-08-12 08:30:00,Retail Sales MoM,0.05,0.2,-48.00750000000335,stopped_post,35,75.0,timed,418,26.992499999996653,False
RELEASES,NQ,2016-08-12 08:30:00,Retail Sales MoM,0.05,0.4,-48.00750000000335,stopped_post,35,75.0,timed,418,26.992499999996653,False
RELEASES,NQ,2016-08-12 08:30:00,Retail Sales MoM,0.05,0.0,-48.00750000000335,stopped_post,35,75.0,timed,418,26.992499999996653,False
RELEASES,NQ,2016-08-12 08:30:00,Retail Sales MoM,0.1,0.2,-75.0,timed,418,75.0,timed,418,0.0,False
RELEASES,NQ,2016-08-12 08:30:00,Retail Sales MoM,0.1,0.4,-75.0,timed,418,75.0,timed,418,0.0,False
RELEASES,NQ,2016-08-12 08:30:00,Retail Sales MoM,0.1,0.0,-75.0,timed,418,75.0,timed,418,0.0,False
RELEASES,NQ,2016-08-12 08:30:00,Retail Sales MoM,0.2,0.2,-75.0,timed,418,75.0,timed,418,0.0,False
RELEASES,NQ,2016-08-12 08:30:00,Retail Sales MoM,0.2,0.4,-75.0,timed,418,75.0,timed,418,0.0,False
RELEASES,NQ,2016-08-12 08:30:00,Retail Sales MoM,0.2,0.0,-75.0,timed,418,75.0,timed,418,0.0,False
RELEASES,NQ,2016-08-16 08:30:00,Inflation Rate MoM,0.05,0.2,-48.16500000000815,stopped_post,173,70.0,timed,397,21.83499999999185,False
RELEASES,NQ,2016-08-16 08:30:00,Inflation Rate MoM,0.05,0.4,-48.16500000000815,stopped_post,173,70.0,timed,397,21.83499999999185,False
RELEASES,NQ,2016-08-16 08:30:00,Inflation Rate MoM,0.05,0.0,-48.16500000000815,stopped_post,173,70.0,timed,397,21.83499999999185,False
RELEASES,NQ,2016-08-16 08:30:00,Inflation Rate MoM,0.1,0.2,-70.0,timed,397,70.0,timed,397,0.0,False
RELEASES,NQ,2016-08-16 08:30:00,Inflation Rate MoM,0.1,0.4,-70.0,timed,397,70.0,timed,397,0.0,False
RELEASES,NQ,2016-08-16 08:30:00,Inflation Rate MoM,0.1,0.0,-70.0,timed,397,70.0,timed,397,0.0,False
RELEASES,NQ,2016-08-16 08:30:00,Inflation Rate MoM,0.2,0.2,-70.0,timed,397,70.0,timed,397,0.0,False
RELEASES,NQ,2016-08-16 08:30:00,Inflation Rate MoM,0.2,0.4,-70.0,timed,397,70.0,timed,397,0.0,False
RELEASES,NQ,2016-08-16 08:30:00,Inflation Rate MoM,0.2,0.0,-70.0,timed,397,70.0,timed,397,0.0,False
RELEASES,NQ,2016-08-25 08:30:00,Durable Goods Orders MoM,0.05,0.2,30.0,timed,240,-47.76499999999942,stopped_post,42,-17.764999999999418,False
RELEASES,NQ,2016-08-25 08:30:00,Durable Goods Orders MoM,0.05,0.4,30.0,timed,240,-47.76499999999942,stopped_post,42,-17.764999999999418,False
RELEASES,NQ,2016-08-25 08:30:00,Durable Goods Orders MoM,0.05,0.0,30.0,timed,240,-47.76499999999942,stopped_post,42,-17.764999999999418,False
RELEASES,NQ,2016-08-25 08:30:00,Durable Goods Orders MoM,0.1,0.2,30.0,timed,240,-30.0,timed,240,0.0,False
RELEASES,NQ,2016-08-25 08:30:00,Durable Goods Orders MoM,0.1,0.4,30.0,timed,240,-30.0,timed,240,0.0,False
RELEASES,NQ,2016-08-25 08:30:00,Durable Goods Orders MoM,0.1,0.0,30.0,timed,240,-30.0,timed,240,0.0,False
RELEASES,NQ,2016-08-25 08:30:00,Durable Goods Orders MoM,0.2,0.2,30.0,timed,240,-30.0,timed,240,0.0,False
RELEASES,NQ,2016-08-25 08:30:00,Durable Goods Orders MoM,0.2,0.4,30.0,timed,240,-30.0,timed,240,0.0,False
RELEASES,NQ,2016-08-25 08:30:00,Durable Goods Orders MoM,0.2,0.0,30.0,timed,240,-30.0,timed,240,0.0,False
RELEASES,NQ,2016-09-02 08:30:00,Non Farm Payrolls,0.05,0.2,191.2199999999939,tp,145,-50.0,stopped_pre,20,141.2199999999939,False
RELEASES,NQ,2016-09-02 08:30:00,Non Farm Payrolls,0.05,0.4,382.44000000000597,tp,413,-50.0,stopped_pre,20,332.44000000000597,False
RELEASES,NQ,2016-09-02 08:30:00,Non Farm Payrolls,0.05,0.0,295.0,timed,906,-50.0,stopped_pre,20,245.0,False
RELEASES,NQ,2016-09-02 08:30:00,Non Farm Payrolls,0.1,0.2,191.2199999999939,tp,145,-95.60999999999694,stopped_post,130,95.60999999999694,False
RELEASES,NQ,2016-09-02 08:30:00,Non Farm Payrolls,0.1,0.4,382.44000000000597,tp,413,-95.60999999999694,stopped_post,130,286.830000000009,False
RELEASES,NQ,2016-09-02 08:30:00,Non Farm Payrolls,0.1,0.0,295.0,timed,906,-95.60999999999694,stopped_post,130,199.39000000000306,False
RELEASES,NQ,2016-09-02 08:30:00,Non Farm Payrolls,0.2,0.2,191.2199999999939,tp,145,-191.2199999999939,stopped_post,145,0.0,False
RELEASES,NQ,2016-09-02 08:30:00,Non Farm Payrolls,0.2,0.4,382.44000000000597,tp,413,-191.2199999999939,stopped_post,145,191.22000000001208,False
RELEASES,NQ,2016-09-02 08:30:00,Non Farm Payrolls,0.2,0.0,295.0,timed,906,-191.2199999999939,stopped_post,145,103.78000000000611,False
RELEASES,NQ,2016-09-15 08:30:00,Retail Sales MoM,0.05,0.2,-47.49499999999898,stopped_post,99,-47.49499999999898,stopped_post,295,-94.98999999999796,True
RELEASES,NQ,2016-09-15 08:30:00,Retail Sales MoM,0.05,0.4,-47.49499999999898,stopped_post,99,-47.49499999999898,stopped_post,295,-94.98999999999796,True
RELEASES,NQ,2016-09-15 08:30:00,Retail Sales MoM,0.05,0.0,-47.49499999999898,stopped_post,99,-47.49499999999898,stopped_post,295,-94.98999999999796,True
RELEASES,NQ,2016-09-15 08:30:00,Retail Sales MoM,0.1,0.2,-94.98999999999796,stopped_post,152,-94.98999999999796,stopped_post,403,-189.97999999999593,True
RELEASES,NQ,2016-09-15 08:30:00,Retail Sales MoM,0.1,0.4,-94.98999999999796,stopped_post,152,-94.98999999999796,stopped_post,403,-189.97999999999593,True
RELEASES,NQ,2016-09-15 08:30:00,Retail Sales MoM,0.1,0.0,-94.98999999999796,stopped_post,152,-94.98999999999796,stopped_post,403,-189.97999999999593,True
RELEASES,NQ,2016-09-15 08:30:00,Retail Sales MoM,0.2,0.2,-20.0,timed,719,20.0,timed,719,0.0,False
RELEASES,NQ,2016-09-15 08:30:00,Retail Sales MoM,0.2,0.4,-20.0,timed,719,20.0,timed,719,0.0,False
RELEASES,NQ,2016-09-15 08:30:00,Retail Sales MoM,0.2,0.0,-20.0,timed,719,20.0,timed,719,0.0,False
RELEASES,NQ,2016-09-16 08:30:00,Inflation Rate MoM,0.05,0.2,-48.047499999993306,stopped_post,92,50.0,timed,506,1.9525000000066939,False
RELEASES,NQ,2016-09-16 08:30:00,Inflation Rate MoM,0.05,0.4,-48.047499999993306,stopped_post,92,50.0,timed,506,1.9525000000066939,False
RELEASES,NQ,2016-09-16 08:30:00,Inflation Rate MoM,0.05,0.0,-48.047499999993306,stopped_post,92,50.0,timed,506,1.9525000000066939,False
