Date,Scraped_At,dOpen,wOpen,mOpen,DIHD,DIHU,DILD,DILU,DRHD,DRHU,DRLD,DRLU,MIHD,MIHU,MILD,MILU,MRHD,MRHU,MRLD,MRLU,MTL1,MTL2,MTLD,MTLU,WIHD,WIHU,WILD,WILU,WRHD,WRHU,WRLD,WRLU,WTL1,WTL2,WTLD,WTLU,DTL1,DTL2,DTLD,DTLU,DTH1,DTH2,DTHD,DTHU,WTH1,WTH2,WTHD,WTHU,MTH1,MTH2,MTHD,MTHU
2026-03-18,2026-06-30 11:44:21,46486.0,46392.0,48451.0,46560.83690586,46593.8796505,46284.103919500005,46317.14666414,46682.39424,46792.10828,46092.04065,46202.46075,49186.8059566,49339.833595,47905.199485000005,48058.2271234,49599.2887,49987.86572,46866.6523,47344.37916,45673.30417,44798.27911,44588.48628,46231.45969,46579.62038208,46651.887984,45974.379216,46046.64681792,46910.19864,47063.29224,45693.33648,45871.01784,,,,,,,,,,,,,47628.3468,48115.92672,47442.31488,48255.56664,,,,
2026-03-19,2026-06-30 11:44:40,46414.0,46392.0,48451.0,46550.6997447,46583.5763575,46275.3581125,46308.2347253,46670.34432,46780.03004,46085.08636,46195.4898,49186.8059566,49339.833595,47905.199485000005,48058.2271234,49599.2887,49987.86572,46866.6523,47344.37916,45673.30417,44798.27911,44588.48628,46231.45969,46579.62038208,46651.887984,45974.379216,46046.64681792,46910.19864,47063.29224,45693.33648,45871.01784,,,,,,,,,,,,,47628.3468,48115.92672,47442.31488,48255.56664,,,,
2026-03-20,2026-06-30 11:45:09,45605.0,45605.0,48451.0,45896.0074308,45939.98409,45527.70291,45571.6795692,46151.1936,46259.6592,45212.8197,45321.1335,49186.8059566,49339.833595,47905.199485000005,48058.2271234,49599.2887,49987.86572,46866.6523,47344.37916,45673.30417,44798.27911,44588.48628,46231.45969,45789.4375652,45860.47921,45194.46379,45265.5054348,46151.1936,46259.6592,44918.1887,45092.85585,,,,,,,,,,,,,,,,,,,,
2026-03-23,2026-06-30 11:45:31,46524.0,45605.0,48451.0,46674.1643925,46709.8975525,46374.8991775,46410.6323375,46826.99328,46937.04716,46153.63579,46264.20345,49186.8059566,49339.833595,47905.199485000005,48058.2271234,49599.2887,49987.86572,46866.6523,47344.37916,45673.30417,44798.27911,44588.48628,46231.45969,45789.4375652,45860.47921,45194.46379,45265.5054348,46114.40785,46264.90435,44918.1887,45092.85585,,,,,,,,,,,,,46820.37325,47299.6818,46866.6523,47344.37916,,,,
2026-03-24,2026-06-30 11:45:57,46695.0,45605.0,48451.0,46845.94913682,46879.8142085,46562.329161500005,46596.19423318,46975.60896,47086.01212,46362.26449,46473.33195,49186.8059566,49339.833595,47905.199485000005,48058.2271234,49599.2887,49987.86572,46866.6523,47344.37916,45673.30417,44798.27911,44588.48628,46231.45969,45789.4375652,45860.47921,45194.46379,45265.5054348,46114.40785,46264.90435,44918.1887,45092.85585,,,,,,,,,,,,,46820.37325,47299.6818,46866.6523,47344.37916,,,,
2026-03-25,2026-06-30 11:46:18,46726.0,45605.0,48451.0,46796.73985482,46830.1582385,46516.8608915,46550.27927518,46921.38432,47031.66004,46321.53222,46432.5021,49186.8059566,49339.833595,47905.199485000005,48058.2271234,49599.2887,49987.86572,46866.6523,47344.37916,45673.30417,44798.27911,44588.48628,46231.45969,45789.4375652,45860.47921,45194.46379,45265.5054348,46114.40785,46264.90435,44918.1887,45092.85585,,,,,,,,,,,,,46820.37325,47299.6818,46866.6523,47344.37916,,,,
2026-03-26,2026-06-30 11:46:37,46333.0,45605.0,48451.0,46477.62723354,46510.8716345,46199.2053755,46232.44977646,46602.06144,46711.58668,46004.61529,46114.82595,49186.8059566,49339.833595,47905.199485000005,48058.2271234,49599.2887,49987.86572,46866.6523,47344.37916,45673.30417,44798.27911,44588.48628,46231.45969,45789.4375652,45860.47921,45194.46379,45265.5054348,46114.40785,46264.90435,44918.1887,45092.85585,,,,,,,,,,,,,46820.37325,47299.6818,46866.6523,47344.37916,,,,
2026-03-27,2026-06-30 11:47:02,46333.0,45605.0,48451.0,46477.62723354,46510.8716345,46199.2053755,46232.44977646,46602.06144,46711.58668,46004.61529,46114.82595,49186.8059566,49339.833595,47905.199485000005,48058.2271234,49599.2887,49987.86572,46866.6523,47344.37916,45673.30417,44798.27911,44588.48628,46231.45969,45789.4375652,45860.47921,45194.46379,45265.5054348,46114.40785,46264.90435,44918.1887,45092.85585,,,,,45715.19654,45552.65897,45419.29481,45835.59474,,,,,46820.37325,47299.6818,46866.6523,47344.37916,,,,
2026-03-30,2026-06-30 11:47:23,45244.0,45244.0,48451.0,45279.02732094,45314.5305795,44981.6875305,45017.19078906,45426.97759456,45497.456888,44757.81044,44865.0342,49186.8059566,49339.833595,47905.199485000005,48058.2271234,49599.2887,49987.86572,46866.6523,47344.37916,45673.30417,44798.27911,44588.48628,46231.45969,45426.97759456,45497.456888,44836.713512,44907.19280544,45749.37548,45898.68068,44562.62536,44735.90988,,,,,,,,,45787.01061,45935.87982,45749.37548,45898.68068,46449.7526,46925.26704,46268.32416,47061.45148,,,,
2026-03-31,2026-06-30 11:47:43,45473.0,45244.0,48451.0,45600.08974098,45631.2039365,45339.5083535,45370.62254902,45704.3424,45811.7578,45165.13314,45273.3327,49186.8059566,49339.833595,47905.199485000005,48058.2271234,49599.2887,49987.86572,46866.6523,47344.37916,45673.30417,44798.27911,44588.48628,46231.45969,45426.97759456,45497.456888,44836.713512,44907.19280544,45749.37548,45898.68068,44562.62536,44735.90988,,,,,,,,,46056.17335,46205.9177,45971.51545,46364.76505,46449.7526,46925.26704,46268.32416,47061.45148,,,,
2026-04-01,2026-06-30 11:48:07,46492.0,45244.0,46492.0,46655.56416036,46688.540353,46379.388547,46412.36473964,46775.78112,46885.71464,46188.40724,46299.0582,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,45426.97759456,45497.456888,44836.713512,44907.19280544,45749.37548,45898.68068,44562.62536,44735.90988,,,,,,,,,47135.85998,47289.11476,47198.0554072,47344.89574,46449.7526,46925.26704,46268.32416,47061.45148,,,,
2026-04-02,2026-06-30 11:48:33,46826.0,45244.0,46492.0,46929.26657262,46961.3979835,46660.1660065,46692.29741738,47037.86688,47148.41636,46479.49395,46590.84225,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,45426.97759456,45497.456888,44836.713512,44907.19280544,45749.37548,45898.68068,44562.62536,44735.90988,,,,,46187.0877,46022.87235,45968.267620000006,46115.107952800005,,,,,46449.7526,46925.26704,46268.32416,47061.45148,,,,
2026-04-03,2026-06-30 11:48:58,46715.0,45244.0,46492.0,46852.58089416,46884.790498,46582.825462,46615.03506584,46962.55488,47072.92736,46401.00982,46512.1701,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,45426.97759456,45497.456888,44836.713512,44907.19280544,45749.37548,45898.68068,44562.62536,44735.90988,,,,,,,,,,,,,46449.7526,46925.26704,46268.32416,47061.45148,,,,
2026-04-06,2026-06-30 11:49:22,46569.0,46569.0,46492.0,46598.29511814,46634.9687895,46291.1531205,46327.82679186,46757.33621256,46829.879538,46059.25614,46169.5977,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,46757.33621256,46829.879538,46149.785862,46222.32918744,47089.17573,47242.85343,45867.67086,46046.03013,,,,,,,,,47122.70541,47275.91742,47198.0554072,47344.89574,,,,,,,,
2026-04-07,2026-06-30 11:49:41,47001.0,46569.0,46492.0,47104.07084604,47137.719447,46822.263813,46855.91241396,47229.66144,47340.66168,46625.53404,46737.2322,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,46757.33621256,46829.879538,46149.785862,46222.32918744,47089.17573,47242.85343,45867.67086,46046.03013,,,,,46332.20904,46167.47772,46032.31356,46454.23224,,,,,,,,,,,,
2026-04-08,2026-06-30 11:50:00,47007.0,46569.0,46492.0,47527.27839522,47588.1709485,47017.3032615,47078.19581478,47973.744,48086.493,46522.21316,46633.6638,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,46757.33621256,46829.879538,46149.785862,46222.32918744,47089.17573,47242.85343,45867.67086,46046.03013,,,,,,,,,48343.04475,48500.2245,48254.18325,48666.95925,47810.06385,48299.50404,47623.32216,48439.67673,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-09,2026-06-30 11:50:22,48090.0,46569.0,46492.0,48235.37231874,48268.7614045,47955.7387255,47989.12781126,48351.30816,48464.94452,47766.0376,47880.468,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,46757.33621256,46829.879538,46149.785862,46222.32918744,47089.17573,47242.85343,45867.67086,46046.03013,,,,,,,,,48723.51539,48881.93218,48633.95453,49049.97917,47810.06385,48299.50404,47623.32216,48439.67673,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-10,2026-06-30 11:50:43,48380.0,46569.0,46492.0,48502.0046808,48535.31046,48223.06878,48256.3745592,48615.40224,48729.65928,48035.26797,48150.34335,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,46757.33621256,46829.879538,46149.785862,46222.32918744,47089.17573,47242.85343,45867.67086,46046.03013,,,,,,,,,,,,,47810.06385,48299.50404,47623.32216,48439.67673,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-13,2026-06-30 11:51:06,47674.0,47674.0,46492.0,47761.76660658,47798.6164565,47453.1491135,47489.99896342,47921.52768,48034.15396,47244.838652,47319.10330224,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,47866.80509776,47941.069748,47244.838652,47319.10330224,48206.51858,48363.84278,46956.02956,47138.62098,,,,,,,,,48290.42647,48447.43514,48201.66169,48613.98841,48944.5121,49445.56584,48753.33936,49589.06458,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-14,2026-06-30 11:51:27,48446.0,47674.0,46492.0,48553.08025854,48585.2380195,48283.7590105,48315.91677146,48652.55616,48766.90052,48108.78475,48224.03625,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,47866.80509776,47941.069748,47244.838652,47319.10330224,48206.51858,48363.84278,46956.02956,47138.62098,,,,,,,,,49027.08239,49186.48618,48936.96353,49355.58017,48944.5121,49445.56584,48753.33936,49589.06458,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-15,2026-06-30 11:51:49,48758.0,47674.0,46492.0,48860.1292413,48892.9638925,48585.1390375,48617.9736887,48965.85408,49080.93476,48403.84534,48519.8037,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,47866.80509776,47941.069748,47244.838652,47319.10330224,48206.51858,48363.84278,46956.02956,47138.62098,,,,,,,,,,,,,48944.5121,49445.56584,48753.33936,49589.06458,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-16,2026-06-30 11:52:13,48685.0,47674.0,46492.0,48823.12192164,48856.602977,48542.718083,48576.19913836,48936.73344,49051.74568,48354.17184,48470.0112,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,47866.80509776,47941.069748,47244.838652,47319.10330224,48206.51858,48363.84278,46956.02956,47138.62098,,,,,,,,,,,,,48944.5121,49445.56584,48753.33936,49589.06458,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-17,2026-06-30 11:52:34,48823.0,47674.0,46492.0,48946.95208092,48979.874671,48671.225389,48704.14797908,49053.216,49168.502,48489.28376,48605.4468,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,47866.80509776,47941.069748,47244.838652,47319.10330224,48206.51858,48363.84278,46956.02956,47138.62098,,,,,,,,,49430.8265,49591.543,49339.9655,49762.0295,48944.5121,49445.56584,48753.33936,49589.06458,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-20,2026-06-30 11:52:56,49324.0,49324.0,46492.0,49349.44955856,49388.760148,49020.223372,49059.53396144,49523.47809376,49600.313048,48769.4423,48886.2765,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,49523.47809376,49600.313048,48879.985352,48956.82030624,49874.94908,50037.71828,48581.18056,48770.09148,,,,,,,,,49910.46236,50072.73832,49874.94908,50037.71828,,,,,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-21,2026-06-30 11:53:16,49673.0,49324.0,46492.0,49829.55500412,49863.845031,49542.376029,49576.66605588,49946.9184,50064.3048,49348.63531,49466.85705,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,49523.47809376,49600.313048,48879.985352,48956.82030624,49874.94908,50037.71828,48581.18056,48770.09148,,,,,49038.17906,48863.82683,48879.985352,48956.82030624,,,,,50638.4846,51156.87984,50440.69536,51305.34508,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-22,2026-06-30 11:53:39,49500.0,49324.0,46492.0,49637.27947146,49670.8389905,49356.2184995,49389.77801854,49747.09056,49864.00732,49169.81071,49287.60405,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,49523.47809376,49600.313048,48879.985352,48956.82030624,49874.94908,50037.71828,48581.18056,48770.09148,,,,,,,,,,,,,50638.4846,51156.87984,50440.69536,51305.34508,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-23,2026-06-30 11:54:04,49495.0,49324.0,46492.0,49622.2089036,49656.26939,49336.95233,49371.0128164,49738.05312,49854.94864,49144.97396,49262.7078,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,49523.47809376,49600.313048,48879.985352,48956.82030624,49874.94908,50037.71828,48581.18056,48770.09148,,,,,48835.79896,48662.16628,48581.18056,48770.09148,,,,,50638.4846,51156.87984,50440.69536,51305.34508,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-24,2026-06-30 11:54:27,49423.0,49324.0,46492.0,49548.45201228,49581.922299,49268.138361,49301.60864772,49657.72032,49774.42704,49082.38535,49199.96925,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,49523.47809376,49600.313048,48879.985352,48956.82030624,49874.94908,50037.71828,48581.18056,48770.09148,,,,,,,,,,,,,50638.4846,51156.87984,50440.69536,51305.34508,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-27,2026-06-30 11:54:51,49382.0,49382.0,46492.0,49438.21053624,49474.993022,49130.157218,49166.93970376,49581.71265968,49658.637964,48937.463236,49014.38854032,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,49581.71265968,49658.637964,48937.463236,49014.38854032,49933.59694,50096.55754,48638.30708,48827.44014,,,,,,,,,,,,,,,,,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-28,2026-06-30 11:55:16,49347.0,49382.0,46492.0,49512.16499394,49546.7290045,49222.6914055,49257.25541606,49634.62464,49751.27708,49024.76409,49142.20995,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,49581.71265968,49658.637964,48937.463236,49014.38854032,49933.59694,50096.55754,48638.30708,48827.44014,,,,,,,,,,,,,,,,,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-29,2026-06-30 11:55:40,49360.0,49382.0,46492.0,49484.45417088,49517.532064,49207.426816,49240.50470912,49581.71265968,49658.637964,49025.75756,49143.2058,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,49581.71265968,49658.637964,48937.463236,49014.38854032,49933.59694,50096.55754,48638.30708,48827.44014,,,,,48717.33256,48544.12108,48401.99884,48845.63736,,,,,,,,,49099.27136,49652.06124,48950.96188,50066.30496
2026-04-30,2026-06-30 11:56:02,48822.0,49382.0,46492.0,48995.39977962,49032.4710785,48684.9276515,48721.99895038,49150.61952,49266.13444,48457.49272,48573.5796,47198.0554072,47344.89574,45968.267620000006,46115.107952800005,47593.8604,47966.72624,44971.7116,45430.12272,,,,,49581.71265968,49658.637964,48937.463236,49014.38854032,49933.59694,50096.55754,48638.30708,48827.44014,47991.40288,47467.95368,47593.8604,47966.72624,,,,,49528.97983,49690.01546,49581.71265968,49658.637964,,,,,49099.27136,49652.06124,48950.96188,50066.30496
2026-05-01,2026-06-30 11:56:21,49901.0,49382.0,49901.0,50036.54095398,50070.8368615,49749.3127285,49783.60863602,50152.7712,50270.6414,49581.71265968,49658.637964,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49581.71265968,49658.637964,48937.463236,49014.38854032,49933.59694,50096.55754,48638.30708,48827.44014,47991.40288,47467.95368,47445.73178,48096.09272,,,,,,,,,50698.0303,51217.03512,50500.00848,51365.67494,,,,
2026-05-04,2026-06-30 11:56:42,49705.0,49705.0,49901.0,49882.2274689,49917.6047825,49585.942467500005,49621.3197811,50012.1888,50129.7286,49380.42635,49498.72425,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49906.0189492,49983.44741,49257.55559,49334.9840508,50260.20485,50424.23135,48956.4427,49146.81285,,,,,49069.7701,48895.30555,48956.4427,49146.81285,,,,,,,,,,,,
2026-05-05,2026-06-30 11:57:02,49088.0,49705.0,49901.0,49220.58265086,49253.6817955,48943.3773145,48976.47645914,49327.35168,49443.28196,48760.50107,48877.31385,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49906.0189492,49983.44741,49257.55559,49334.9840508,50260.20485,50424.23135,48956.4427,49146.81285,,,,,,,,,49707.07247,49868.68714,49615.70369,50040.12641,,,,,,,,
2026-05-06,2026-06-30 11:57:24,49396.0,49705.0,49901.0,49575.09498312,49612.763746,49259.619094,49297.28785688,49734.03648,49850.92256,49027.7445,49145.1975,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49906.0189492,49983.44741,49257.55559,49334.9840508,50260.20485,50424.23135,48956.4427,49146.81285,,,,,,,,,50116.88792,50279.83504,50024.76584,50452.68776,,,,,,,,
2026-05-07,2026-06-30 11:57:45,50024.0,49705.0,49901.0,50146.66300584,50181.125722,49858.037758,49892.50047416,50264.23296,50382.36512,49663.5653,49782.5415,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49906.0189492,49983.44741,49257.55559,49334.9840508,50260.20485,50424.23135,48956.4427,49146.81285,,,,,49351.1278,49175.6629,49031.6917,49481.1018,,,,,,,,,,,,
2026-05-08,2026-06-30 11:58:07,49599.0,49705.0,49901.0,49768.9305426,49804.745445,49468.980735,49504.7956374,49906.0189492,49983.44741,49257.55559,49334.9840508,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49906.0189492,49983.44741,49257.55559,49334.9840508,50260.20485,50424.23135,48956.4427,49146.81285,,,,,,,,,,,,,,,,,,,,
2026-05-11,2026-06-30 11:58:29,49640.0,49640.0,49901.0,49689.62234592,49727.173496,49375.131464,49412.68261408,49840.7560736,49918.08328,49193.14072,49270.4679264,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49840.7560736,49918.08328,49193.14072,49270.4679264,50194.4788,50358.2908,48892.4216,49082.5428,,,,,,,,,,,,,,,,,,,,
2026-05-12,2026-06-30 11:58:48,49788.0,49640.0,49901.0,49936.08184926,49969.9937555,49652.0696345,49685.98154074,50048.33856,50165.96332,49462.88436,49581.3798,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49840.7560736,49918.08328,49193.14072,49270.4679264,50194.4788,50358.2908,48892.4216,49082.5428,,,,,49151.70936,48976.95348,48892.4216,49082.5428,,,,,,,,,,,,
2026-05-13,2026-06-30 11:59:09,49860.0,49640.0,49901.0,49982.434186440005,50016.439837000005,49697.636863,49731.64251356,50095.53408,50213.26976,49507.59051,49626.19305,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49840.7560736,49918.08328,49193.14072,49270.4679264,50194.4788,50358.2908,48892.4216,49082.5428,,,,,,,,,,,,,,,,,,,,
2026-05-14,2026-06-30 11:59:28,49850.0,49640.0,49901.0,50011.33322496,50045.963968,49721.300752,49755.93149504,50131.68384,50249.50448,49524.4795,49643.1225,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49840.7560736,49918.08328,49193.14072,49270.4679264,50194.4788,50358.2908,48892.4216,49082.5428,,,,,,,,,50517.59636,50681.84632,50424.73772,50856.08108,,,,,,,,
2026-05-15,2026-06-30 11:59:51,50152.0,49640.0,49901.0,50266.74797388,50300.458299000005,49984.424001,50018.13432612,50374.69056,50493.08232,49840.7560736,49918.08328,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49840.7560736,49918.08328,49193.14072,49270.4679264,50194.4788,50358.2908,48892.4216,49082.5428,,,,,49485.38972,49309.44746,49338.865235000005,49496.4725534,,,,,,,,,,,,
2026-05-18,2026-06-30 12:00:11,49464.0,49464.0,49901.0,49624.21982304,49659.973272,49324.784688,49360.53813696,49760.14464,49877.09208,49114.17639,49231.83645,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49664.04428736,49741.097328,49018.725072,49095.77811264,50016.51288,50179.74408,48719.07216,48908.51928,,,,,,,,,,,,,,,,,,,,
2026-05-19,2026-06-30 12:00:35,49740.0,49464.0,49901.0,49902.06349836,49936.879083,49610.482977,49645.29856164,50025.24288,50142.81336,49411.22392,49529.5956,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49664.04428736,49741.097328,49018.725072,49095.77811264,50016.51288,50179.74408,48719.07216,48908.51928,,,,,49100.37392,48925.80056,48782.56088,49229.68752,,,,,,,,,,,,
2026-05-20,2026-06-30 12:01:02,49443.0,49464.0,49901.0,49556.22440322,49589.6358685,49276.4033815,49309.81484678,49664.04428736,49741.097328,49091.32658,49208.9319,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49664.04428736,49741.097328,49018.725072,49095.77811264,50016.51288,50179.74408,48719.07216,48908.51928,,,,,,,,,50047.06751,50209.78762,50016.51288,50179.74408,,,,,,,,
2026-05-21,2026-06-30 12:01:27,50040.0,49464.0,49901.0,50141.261685,50177.699845,49836.092095,49872.530255000005,50282.30784,50400.48248,49664.04428736,49741.097328,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49664.04428736,49741.097328,49018.725072,49095.77811264,50016.51288,50179.74408,48719.07216,48908.51928,,,,,,,,,50669.37986,50834.12332,50658.8265266,50816.433845,50782.2156,51302.08224,50583.86496,51450.96888,,,,
2026-05-22,2026-06-30 12:01:48,50402.0,49464.0,49901.0,50552.74845126,50587.1220855,50264.8692645,50299.24289874,50666.90112,50785.97964,50072.87494,50192.8317,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,49664.04428736,49741.097328,49018.725072,49095.77811264,50016.51288,50179.74408,48719.07216,48908.51928,,,,,,,,,51056.93373,51222.93726,51083.6537,51483.85972,50782.2156,51302.08224,50583.86496,51450.96888,,,,
2026-05-25,2026-06-30 12:02:07,50776.0,50776.0,49901.0,50998.146744,51036.41452,50677.65412,50715.921896,51155.92704,51276.15488,50444.43272,50565.2796,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,50998.146744,51036.41452,50318.914448,50398.01126976,51343.16792,51510.72872,50011.31344,50205.78552,,,,,,,,,,,,,,,,,,,,
2026-05-26,2026-06-30 12:02:27,51122.0,50776.0,49901.0,51211.5965061,51248.8210325,50899.8410975,50937.0656239,51355.75488,51476.45236,50678.89164,50800.3002,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,50981.35033024,51060.447152,50318.914448,50398.01126976,51343.16792,51510.72872,50011.31344,50205.78552,,,,,50360.06664,50181.01452,50034.09996,50492.69784,,,,,,,,,,,,
2026-05-27,2026-06-30 12:02:51,50508.0,50776.0,49901.0,50646.60541992,50680.816186,50360.090254,50394.301020080005,50758.27968,50877.57296,50170.235,50290.425,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,50981.35033024,51060.447152,50318.914448,50398.01126976,51343.16792,51510.72872,50011.31344,50205.78552,,,,,,,,,51149.01572,51315.31864,51083.6537,51483.85972,,,,,,,,
2026-05-28,2026-06-30 12:03:16,50784.0,50776.0,49901.0,50911.80347922,50946.7279685,50619.3108815,50654.23537078,51030.40704,51150.33988,50422.57638,50543.3709,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,50981.35033024,51060.447152,50318.914448,50398.01126976,51343.16792,51510.72872,50011.31344,50205.78552,,,,,50105.36388,49927.21734,49781.04582,50237.32428,,,,,,,,,,,,
2026-05-29,2026-06-30 12:03:40,50750.0,50776.0,49901.0,50882.92240128,50916.966464,50597.803376,50631.84743872,50981.35033024,51060.447152,50410.65474,50531.4207,50658.8265266,50816.433845,49338.865235000005,49496.4725534,51083.6537,51483.85972,48269.2373,48761.26116,,,,,50981.35033024,51060.447152,50318.914448,50398.01126976,51343.16792,51510.72872,50011.31344,50205.78552,,,,,,,,,51383.7742,51550.8404,51343.16792,51510.72872,,,,,,,,
2026-06-01,2026-06-30 12:04:02,51128.0,51128.0,51128.0,51197.31808188,51234.469559,50886.174461,50923.32593812,51334.77390272,51414.419056000006,50667.745744,50747.390897280005,51904.4604848,52065.94316,50552.04308,50713.5257552,52339.7336,52749.78016,49456.1144,49960.23648,,,,,51334.77390272,51414.419056000006,50667.745744,50747.390897280005,51699.09976,51867.82216,50358.01232,50553.83256,,,,,,,,,,,,,,,,,,,,
2026-06-02,2026-06-30 12:04:24,51073.0,51128.0,51128.0,51165.73004364,51201.297147,50867.855553,50903.42265636,51334.77390272,51414.419056000006,50667.745744,50747.390897280005,51904.4604848,52065.94316,50552.04308,50713.5257552,52339.7336,52749.78016,49456.1144,49960.23648,,,,,51334.77390272,51414.419056000006,50667.745744,50747.390897280005,51699.09976,51867.82216,50358.01232,50553.83256,,,,,,,,,51685.31742,51853.36404,51699.09976,51867.82216,,,,,,,,
2026-06-03,2026-06-30 12:04:52,51396.0,51128.0,51128.0,51518.61492852,51553.388341,51227.387599,51262.16101148,51631.89888,51753.24536,51034.5539,51156.8145,51904.4604848,52065.94316,50552.04308,50713.5257552,52339.7336,52749.78016,49456.1144,49960.23648,,,,,51334.77390272,51414.419056000006,50667.745744,50747.390897280005,51699.09976,51867.82216,50358.01232,50553.83256,,,,,50713.4914,50533.1827,50552.04308,50713.5257552,,,,,,,,,,,,
